mid,smiles,ref_smiles,IsValid,QED,SAs,DRD2,IsNovel,IsSuccess
2298,O=C1N=C(N2CCN(CCCCCc3c[nH]c4ccccc34)CC2)SC1=Cc1ccc(F)cc1,0,TRUE,0.37,2.47,0.63,TRUE,TRUE
2299,COC(=O)c1ccc2[nH]cc(CCCCN3CCN(c4ccc5ccccc5n4)CC3)c2c1,0,TRUE,0.33,2.3,0.56,TRUE,TRUE
2300,Clc1cccc(N2CCN(CCCCOc3ccccc3)CC2)c1,0,TRUE,0.7,1.74,0.5,TRUE,FALSE
2301,CC(=O)c1ccc(N2CCN(CCCCNC(=O)c3c(Cl)cccc3Cl)CC2)c(C)c1,0,TRUE,0.45,2.17,0.53,TRUE,TRUE
2302,Cc1ccccc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(C)(C)C)cc3)C2)n1C,0,TRUE,0.33,3.38,0.88,TRUE,TRUE
2303,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,TRUE,0.66,2.74,0.75,FALSE,TRUE
2304,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3cc(S(C)(=O)=O)ccc3c2)CC1,0,TRUE,0.46,2.19,0.89,TRUE,TRUE
2305,Fc1ccc2c(C3CCN(CCCSc4nnc(-c5ccccc5)o4)CC3)noc2c1,0,TRUE,0.28,2.54,0.72,FALSE,TRUE
2306,O=C1NCc2cc(OCCCCN3CCN(c4cccc5c4OC(F)(F)O5)CC3)ccc21,0,TRUE,0.66,2.77,0.67,TRUE,TRUE
2307,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0,TRUE,0.8,2.46,0.6,FALSE,TRUE
2308,COc1ccccc1N1CCN(CCCNC(=O)c2cccc3c(=O)c(C)c(C4CCC4)oc23)CC1,0,TRUE,0.48,2.58,0.51,TRUE,TRUE
2309,C1=C(CCCN2CCN(c3ccccn3)CC2)c2ccccc2SC1,0,TRUE,0.8,2.54,0.42,TRUE,FALSE
2310,Cc1cc(C)nc(SCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)n1,0,TRUE,0.35,2.75,0.72,TRUE,TRUE
2311,ClCCCCCCN1CCN(c2ccccn2)CC1,0,TRUE,0.57,1.97,0.68,FALSE,TRUE
2312,COc1cc2c(cc1OC)CN(C=Nc1ccc3c(c1)C(OC(C)=O)CCC3)CC2,0,TRUE,0.42,3.36,0.87,FALSE,TRUE
2313,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,TRUE,0.66,2.74,0.75,FALSE,TRUE
2314,O=S(=O)(Nc1cccc(C2CCN(CCc3ccccc3)CC2)c1)c1cccs1,0,TRUE,0.58,2.12,0.55,TRUE,TRUE
2315,Cc1cc(CN(C)CCN2CCN(c3cccc(Cl)c3Cl)C2=O)on1,0,TRUE,0.76,2.65,0.37,TRUE,FALSE
2316,CC(C)(C)c1ccccc1N1CCN(CCC2CCC(C(=O)C(C)(C)C)CC2)CC1,0,TRUE,0.6,2.46,0.6,TRUE,TRUE
2317,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,TRUE,0.66,2.74,0.75,FALSE,TRUE
2318,CC1=C(c2ccccc2)CN(C)CCc2ccc(OCCCCN3CCN(c4ccccc4F)CC3)cc21,0,TRUE,0.33,2.56,0.54,TRUE,TRUE
2319,CN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccc(F)cc3)CCC12,0,TRUE,0.72,3.23,0.74,FALSE,TRUE
2320,COc1cccc2c1-c1cccc3c1C(C2)N(C)CC3,0,TRUE,0.78,2.73,0.91,FALSE,TRUE
2321,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc(Cl)cc4)CC3)c2c1,0,TRUE,0.61,2.2,0.75,TRUE,TRUE
2322,COc1ccc2c(c1)CCCC1(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC1)O2,0,TRUE,0.34,3.01,0.69,TRUE,TRUE
2323,CCCc1cc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)ccc1C,0,TRUE,0.66,2.12,0.59,FALSE,TRUE
2324,CCCN1CCC(c2cc(N)ccc2C2=NC=CCC2)CC1,0,TRUE,0.85,2.88,0.51,TRUE,TRUE
2325,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc([N+](=O)[O-])o1,0,TRUE,0.38,2.36,0.88,TRUE,TRUE
2326,CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,0,TRUE,0.87,2.63,0.94,FALSE,TRUE
2327,Cc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccc(O)cc4n3)CC2)c1,0,TRUE,0.57,2.23,0.6,TRUE,TRUE
2328,C=CCc1cc2c(s1)CNC1CCc3cc(O)c(O)cc3C21,0,TRUE,0.59,3.98,0.84,TRUE,TRUE
2329,Oc1cccc2c1CCC1C2CCN1CCC1CC1,0,TRUE,0.9,3.21,0.77,TRUE,TRUE
2330,CN1CCCN(C2=Nc3ccccc3Nc3sc(C(N)=O)cc32)CC1,0,TRUE,0.82,2.8,0.57,TRUE,TRUE
2331,c1ccc(N2CCN(CCCOc3ccc4c(c3)NCC=C4)CC2)cc1,0,TRUE,0.8,2.38,0.62,TRUE,TRUE
2332,CN1CC(N)CC2c3cccc4[nH]cc(c34)CC21,0,TRUE,0.74,3.63,0.43,TRUE,FALSE
2333,Clc1cccc(N2CCN(CCCn3c4ccccc4c4ccccc43)CC2)c1Cl,0,TRUE,0.36,2.11,0.93,TRUE,TRUE
2334,CCOc1ccc(C2CC(=O)c3c(O)cc(OCCCN4CCN(c5ccccc5OC)CC4)cc3O2)cc1,0,TRUE,0.36,2.98,0.68,TRUE,TRUE
2335,COc1ccc2c(c1)CCC1C2=Nc2cc(OCCCN3CCN(c4ccc(F)cc4)CC3)ccc21,0,TRUE,0.41,3.07,0.65,TRUE,TRUE
2336,CC(=O)NC1CCC(CCN2CCN(c3cc(C)ccc3Cl)CC2)CC1,0,TRUE,0.85,2.19,0.57,TRUE,TRUE
2337,COc1cc2c(cc1OC)C(C)N(CCCCN1CCN(c3ccccc3Cl)CC1)CC2,0,TRUE,0.53,2.75,0.62,TRUE,TRUE
2338,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1,0,TRUE,0.38,2.36,0.94,FALSE,TRUE
2339,Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,0,TRUE,0.66,2.31,0.91,FALSE,TRUE
2340,Cc1c(Cl)cccc1N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1,0,TRUE,0.72,2.29,0.84,FALSE,TRUE
2341,COc1ccc2c(c1)CC(NCCN1CCS(=O)CC1)CC2,0,TRUE,0.88,3.08,0.35,TRUE,FALSE
2342,CCCCCN(CCC)C1CCc2c(O)cccc2C1,0,TRUE,0.76,2.77,0.97,FALSE,TRUE
2343,Oc1cc2c(cc1O)C1c3ccc(I)cc3CNC1CC2,0,TRUE,0.48,3.61,0.8,TRUE,TRUE
2344,CN(C)CCCN1c2ccccc2CCc2ccc(O)cc21,0,TRUE,0.93,2.16,0.46,TRUE,FALSE
2345,CNC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0,TRUE,0.77,2.31,0.96,FALSE,TRUE
2346,COc1ccc(S(=O)(=O)N(CCF)CCF)cc1N1CCNCC1,0,TRUE,0.75,2.7,0.29,TRUE,FALSE
2347,Cc1ccc2c(N3CCN(CCc4ccccc4N=[N+]=[N-])CC3)cccc2n1,0,TRUE,0.37,2.46,0.53,TRUE,TRUE
2348,O=S(=O)(NCCCCN1CCN(c2cccc3[nH]ccc23)CC1)c1ccc2ccccc2c1,0,TRUE,0.39,2.31,0.77,FALSE,TRUE
2349,COc1ccc(N2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)cc1,0,TRUE,0.71,2.04,0.63,TRUE,TRUE
2350,CCCN(CCC)C1CCc2cccc(O)c2C1,0,TRUE,0.86,2.78,0.92,FALSE,TRUE
2351,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,0,TRUE,0.86,2.92,0.99,FALSE,TRUE
2352,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,0,TRUE,0.91,2.45,0.52,FALSE,TRUE
2353,O=C(CCCN1CCC2C(C1)c1cccc3c1N2CCN3Cc1ccccc1)c1ccc(F)cc1,0,TRUE,0.43,3.22,0.68,FALSE,TRUE
2354,O=c1[nH]c2cccc(N3CCN(CCCCOc4ccc5ccccc5n4)CC3)c2o1,0,TRUE,0.46,2.47,0.77,TRUE,TRUE
2355,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cn(-c2ccc3c(c2)OCCO3)nn1,0,TRUE,0.44,2.59,0.85,TRUE,TRUE
2356,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0,TRUE,0.67,2.14,0.6,FALSE,TRUE
2357,CCCN(CCC)C1Cc2ccc(OC)cc2C1,0,TRUE,0.76,2.62,0.6,FALSE,TRUE
2358,O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3nc4ccccc4s3)CC2)c2ccccc2-c2ccccc21,0,TRUE,0.26,2.74,0.65,FALSE,TRUE
2359,CCCN(CCN1CCN(c2ccnc3ccccc23)CC1)C1CCc2c(O)cccc2C1,0,TRUE,0.59,3,0.89,FALSE,TRUE
2360,CCCN1CCN(c2cc(NC)nc(N)n2)CC1,0,TRUE,0.82,2.27,0.26,TRUE,FALSE
2361,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,TRUE,0.76,2.12,0.52,FALSE,TRUE
2362,CCC(C)(C)c1nc(N2CCN(CCCSc3nccc(=O)[nH]3)CC2)cc(C(F)(F)F)n1,0,TRUE,0.36,2.96,0.57,TRUE,TRUE
2363,O=C(Nc1cccc(CCN2CCN(c3nsc4ccccc34)CC2)c1)c1ccn[nH]1,0,TRUE,0.49,2.49,0.67,TRUE,TRUE
2364,CSc1ccc(N2CCN(CCC3OCCc4cc(C(N)=O)ccc43)CC2)cc1,0,TRUE,0.74,2.89,0.6,TRUE,TRUE
2365,CCc1nc2c(c(=O)n1CCCN1CCN(c3ccccc3OC)CC1)CCCC2,0,TRUE,0.7,2.39,0.69,TRUE,TRUE
2366,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0,TRUE,0.74,2.3,0.91,FALSE,TRUE
2367,C=C(CC)NC1CCc2c(cccc2OC)C1,0,TRUE,0.86,3.01,0.73,TRUE,TRUE
2368,COc1ccccc1N1CCN(CCCCc2c(OC)ccc3c2ccc(=O)n3C)CC1,0,TRUE,0.51,2.29,0.8,TRUE,TRUE
2369,Oc1ccc(N2CCN(CCCCOc3cc4c(nn3)CCCC4)CC2)cc1,0,TRUE,0.74,2.44,0.57,TRUE,TRUE
2370,CCCN(CCC)C1CCc2c(F)ccc(-c3ncn[nH]3)c2C1,0,TRUE,0.89,3.27,0.76,TRUE,TRUE
2371,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)n1C,0,TRUE,0.36,3.69,0.67,FALSE,TRUE
2372,COc1cc2c(cc1O)C1Cc3sc(CC4CC4)cc3CN1CC2,0,TRUE,0.91,3.32,0.53,FALSE,TRUE
2373,COc1cc2c(cc1OSc1ccccc1)CC1c3cc4c(cc3CCN1C2)OCO4,0,TRUE,0.53,3.25,0.61,TRUE,TRUE
2374,Fc1ccc(OCCCCN2CCN(c3ccccn3)CC2)cc1,0,TRUE,0.73,1.84,0.81,FALSE,TRUE
2375,Cc1cccc(C)c1N1CCN(CCCCNC(=O)C=Cc2c(C)cccc2C)CC1,0,TRUE,0.5,2.36,0.51,TRUE,TRUE
2376,Cn1c(N2CCN(CCCCCc3ccc4c(c3)NC(=O)CC4)CC2)nc2ccccc21,0,TRUE,0.57,2.46,0.79,TRUE,TRUE
2377,N#CCCCN1CCN(c2nc3ccccc3s2)CC1,0,TRUE,0.81,2.13,0.34,TRUE,FALSE
2378,CCCN(CCCOc1ccccc1)C1CCc2ccc(O)cc2C1,0,TRUE,0.72,2.64,0.7,TRUE,TRUE
2379,N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)c3ccc4cc(Cl)ccc4n3)CC1)CC2,0,TRUE,0.53,2.57,0.59,TRUE,TRUE
2380,O=C1NC(c2ccc(F)c(Cl)c2)Cc2cc(CN3CCN(c4ccccc4)CC3)ccc21,0,TRUE,0.62,2.79,0.29,TRUE,FALSE
2381,COc1cc2c(cc1OCC1CCC1)C1Cc3sc(N)cc3CN1CC2,0,TRUE,0.88,3.34,0.37,TRUE,FALSE
2382,O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)c(F)c1,0,TRUE,0.56,2.39,0.83,FALSE,TRUE
2383,COc1cc(N)c(Cl)cc1C(=O)NCC1CCCN1Cc1ccccc1,0,TRUE,0.76,2.54,0.35,TRUE,FALSE
2384,Cc1cccc(N2CCN(CCCCNC(=O)c3cnn4ccccc34)CC2)c1C,0,TRUE,0.61,2.32,0.73,TRUE,TRUE
2385,CN(C)CCCN1c2ccccc2Sc2ccc(F)cc21,0,TRUE,0.83,2.16,0.67,FALSE,TRUE
2386,CCc1cc(CCN2CCN(c3cccc(C)c3C)CC2)ccc1N1CCN(CCF)CC1,0,TRUE,0.59,2.43,0.52,TRUE,TRUE
2387,Oc1cc2c(c(Cl)c1O)CCNCC2c1cccc(C(F)(F)F)c1,0,TRUE,0.67,3.11,0.6,FALSE,TRUE
2388,CN(C)CCCN1c2ccccc2CCc2ccccc21,0,TRUE,0.84,1.93,0.55,FALSE,TRUE
2389,O=C1CCc2ccc(CCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0,TRUE,0.65,2.33,0.89,TRUE,TRUE
2390,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1,0,TRUE,0.47,2.95,0.48,TRUE,FALSE
2391,O=C1CCCc2sccc2N1CCCCN1CCN(c2ncccn2)CC1,0,TRUE,0.72,2.49,0.56,FALSE,TRUE
2392,CCc1nc2c3c(ccc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,0,TRUE,0.31,3.08,0.87,FALSE,TRUE
2393,O=C1Cc2cc(CCN3CCN(c4noc5ccccc45)CC3)c(Cl)cc2N1,0,TRUE,0.73,2.57,0.57,FALSE,TRUE
2394,O=C(NCCCCN1CCN(c2csc3ccccc23)CC1)c1cccnc1,0,TRUE,0.62,2.22,0.65,TRUE,TRUE
2395,Cn1ncc(Cl)c(NCCCCN2CCN(c3ccccn3)CC2)c1=O,0,TRUE,0.74,2.4,0.56,TRUE,TRUE
2396,CCCN1CCC(c2ccc(F)c(Cl)c2)CC1,0,TRUE,0.79,1.9,0.78,TRUE,TRUE
2397,CC(C)(C)c1nc(C2CCC2)cc(N2CCN(CCCSc3nnc(-c4cccc(F)c4)n3C3CCCCC3)CC2)n1,0,TRUE,0.19,2.93,0.53,TRUE,TRUE
2398,CCN1CCc2cc(O)cc3c2C1Cc1ccc(C)c(O)c1-3,0,TRUE,0.85,3.13,0.53,TRUE,TRUE
2399,CCc1c(CCN2CCC(c3noc4cc(F)ccc34)CC2)sc2c1CCCC2,0,TRUE,0.52,2.79,0.63,TRUE,TRUE
2400,Fc1ccc2c(C3CCN(CCCc4c[nH]c5ccccc45)CC3)noc2c1,0,TRUE,0.52,2.39,0.86,TRUE,TRUE
2401,Clc1cccc(N2CCN(CCCOc3ccc4c(c3)CCC4)CC2)c1Cl,0,TRUE,0.62,2.12,0.9,TRUE,TRUE
2402,Cc1cc(N2CCN(CCC3CCC(NC(=O)N(C)C)CC3)CC2)nc2c(-c3ccc(F)cc3)cnn12,0,TRUE,0.54,2.74,0.51,TRUE,TRUE
2403,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0,TRUE,0.71,2.61,0.84,FALSE,TRUE
2404,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,0,TRUE,0.5,3.13,0.74,FALSE,TRUE
2405,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0,TRUE,0.77,3.87,0.53,FALSE,TRUE
2406,CCCN1CCCC2Cc3[nH]ncc3CC21,0,TRUE,0.82,3.53,0.62,FALSE,TRUE
2407,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5c4C(F)(F)C(=O)N5)CC3)cc2[nH]1,0,TRUE,0.52,2.8,0.72,TRUE,TRUE
2408,CC1(C)CCc2cc(OCCCCN3CCN(c4ccccc4)CC3)ccc2S1,0,TRUE,0.56,2.46,0.62,TRUE,TRUE
2409,COc1cc2c(cc1O)C1Cc3cc(O)c(O)cc3CN1CC2,0,TRUE,0.71,3.01,0.89,FALSE,TRUE
2410,COc1ccc2c(c1)CN(CCCSc1nnc(-c3cccc4nc(C)ccc34)n1C)CC2,0,TRUE,0.29,2.51,0.81,TRUE,TRUE
2411,CCCN1CCN(c2cccc(C#N)c2)CC1,0,TRUE,0.79,1.88,0.9,FALSE,TRUE
2412,COc1ccccc1N1CCN(CCCCCN2C(=O)CC(c3ccccc3)CC2=O)CC1,0,TRUE,0.43,2.23,0.81,FALSE,TRUE
2413,COc1ccc2c(c1)CC(NCCCC(C)(C)C)CC2,0,TRUE,0.82,2.68,0.58,TRUE,TRUE
2414,CN1CCN(C2=Nc3cc(Cl)ccc3Oc3ccccc32)CC1,0,TRUE,0.74,2.3,0.88,FALSE,TRUE
2415,Cc1cccc(-c2c(O)c(O)cc3c2CCNCC3c2ccccc2)c1,0,TRUE,0.61,2.92,0.54,FALSE,TRUE
2416,Cn1cnc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)c4cc5cccc(Cl)c5[nH]4)CC2)CC3)c1,0,TRUE,0.32,2.85,0.53,TRUE,TRUE
2417,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0,TRUE,0.45,2.02,0.59,FALSE,TRUE
2418,ClCCCCN1CCN(c2ccc(Cl)c3c2OCCC3)CC1,0,TRUE,0.6,2.46,0.46,TRUE,FALSE
2419,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0,TRUE,0.45,2.02,0.59,FALSE,TRUE
2420,CCCN(CCC)C1CCc2ccc3c(c2C1)CC(=O)N3,0,TRUE,0.9,3.2,0.64,TRUE,TRUE
2421,Clc1ccc(-c2ncc(CN3CCN(c4ccccc4)CC3)[nH]2)cc1,0,TRUE,0.77,2.05,0.68,TRUE,TRUE
2422,COc1ccc(Oc2ccccc2N2CCN(CCCCC(C)C)CC2)cc1,0,TRUE,0.54,1.94,0.68,TRUE,TRUE
2423,COc1ccc2[nH]cc(CCCCN3CCN(c4ccccc4)CC3)c2c1,0,TRUE,0.63,1.99,0.69,TRUE,TRUE
2424,CC(=O)c1ccc(OCCCCN2CCN(c3ncccn3)CC2)c(C)c1,0,TRUE,0.53,2.12,0.51,TRUE,TRUE
2425,N#CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,TRUE,0.8,2.1,0.58,FALSE,TRUE
2426,O=C(NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C(O)C(F)(F)F,0,TRUE,0.68,3.15,0.63,TRUE,TRUE
2427,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0,TRUE,0.74,2.29,0.83,FALSE,TRUE
2428,CC(=O)Nc1cccc(C2CCN(CCCNc3nc4cc(C)c(C)cc4s3)CC2)c1,0,TRUE,0.48,2.37,0.54,TRUE,TRUE
2429,CCCc1ccc(S(=O)(=O)Nc2ccccc2CCN2CCN(c3nsc4ccccc34)CC2)s1,0,TRUE,0.31,2.62,0.69,TRUE,TRUE
2430,COc1ccccc1N1CCN(CCCNC(=O)c2cc(-c3ccco3)[nH]n2)CC1,0,TRUE,0.56,2.34,0.72,TRUE,TRUE
2431,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,TRUE,0.83,2.65,0.58,FALSE,TRUE
2432,Cn1c(SCCCN2CCc3ccc(C(F)(F)F)cc3C2)nnc1-c1ccncc1,0,TRUE,0.43,2.54,0.74,TRUE,TRUE
2433,COc1cc2c(cc1O)CN1CCc3cc(OCCF)ccc3C1C2,0,TRUE,0.92,3.01,0.67,TRUE,TRUE
2434,CN1CCC(CCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)CC1,0,TRUE,0.75,2.63,0.62,TRUE,TRUE
2435,CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,0,TRUE,0.87,2.63,0.94,FALSE,TRUE
2436,CCC(=NO)c1ccc(F)cc1OCCCN1CCN(c2cccc3sccc23)CC1,0,TRUE,0.23,2.58,0.53,TRUE,TRUE
2437,COc1ccccc1N1CCN(CCCCCn2nnc(-c3ccc(Cl)cc3)n2)CC1,0,TRUE,0.47,2.22,0.79,TRUE,TRUE
2438,O=c1oc2cccnc2n1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,TRUE,0.57,2.41,0.65,TRUE,TRUE
2439,CCOc1ccccc1N1CCN(CCCN2C(=O)c3cccc4c(N)ccc(c34)C2=O)CC1,0,TRUE,0.43,2.35,0.67,TRUE,TRUE
2440,Clc1ccc2c(C3CCN(CC4CCCCN4)CC3)c[nH]c2c1,0,TRUE,0.89,2.88,0.3,TRUE,FALSE
2441,COc1ccccc1N1CCN(CCCCN2c3ccc(F)cc3-c3ccccc32)CC1,0,TRUE,0.36,2.12,0.64,TRUE,TRUE
2442,CCc1nc2cc3c(c(Br)c2o1)CCN(C(C)CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,0,TRUE,0.19,3.59,0.87,TRUE,TRUE
2443,CNC(=O)c1ccc2c(c1)CCOC2CCN1CCN(c2ccc(C(N)=O)cc2)CC1,0,TRUE,0.74,2.83,0.65,FALSE,TRUE
2444,COc1ccc2c(c1)CCN1Cc3cc(OC)c(OS(=O)(=O)c4ccccc4)cc3CC21,0,TRUE,0.54,2.89,0.51,TRUE,TRUE
2445,Nc1c(C(=O)CCCN2CCC3C(C2)c2cccc4c2N3CCCS4)sc2ccccc12,0,TRUE,0.5,3.59,0.89,TRUE,TRUE
2446,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)C1c1ccc(F)c(F)c1,0,TRUE,0.35,3.13,0.72,TRUE,TRUE
2447,CCCN(CCN1CCN(C(=O)OC(C)(C)C)CC1)C1CCc2c(cccc2OC)C1,0,TRUE,0.66,2.93,0.61,FALSE,TRUE
2448,O=C1c2ccccc2OC=CN1CCN1CCC(c2noc3cc(F)ccc23)CC1,0,TRUE,0.65,2.94,0.72,TRUE,TRUE
2449,Cn1c(SCCCN2CCC3(CC3c3ccc(F)cc3)C2)nnc1-c1ccncc1,0,TRUE,0.42,3.87,0.52,TRUE,TRUE
2450,CCOc1ccc2[nH]cc(CCCCN3CCC(c4ccccc4)CC3)c2c1,0,TRUE,0.51,2.11,0.54,TRUE,TRUE
2451,COc1ccccc1N1CCN(CCCS(=O)(=O)c2ccc3ncccc3c2)CC1,0,TRUE,0.58,2.17,0.77,TRUE,TRUE
2452,COc1cc(CCCCN2CCN(c3ccc(O)cc3)CC2)c(OC)cc1OC,0,TRUE,0.65,2.07,0.52,TRUE,TRUE
2453,O=S(=O)(NCC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccccc1,0,TRUE,0.52,2.33,0.83,TRUE,TRUE
2454,Cc1cc(C)cc(OCCN2CCC(c3cccc(NC(=O)C(C)C)c3)CC2)c1,0,TRUE,0.71,2.15,0.45,TRUE,FALSE
2455,CCN(CC)C(=S)SSC(=S)N(CC)CC,0,TRUE,0.57,3.12,0.61,FALSE,TRUE
2456,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,0,TRUE,0.91,2.45,0.52,FALSE,TRUE
2457,CC(C)c1ccc(S(=O)(=O)Nc2cc(Br)cc(CN3CCN(c4ccccc4)CC3)c2O)cc1,0,TRUE,0.39,2.32,0.11,TRUE,FALSE
2458,O=S(=O)(NC1CCC(N2CCN(c3ccccc3OCC3CC3)CC2)CC1)c1cccs1,0,TRUE,0.63,2.47,0.57,TRUE,TRUE
2459,O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)C1=Cc2ccccc2OC1,0,TRUE,0.56,2.58,0.61,TRUE,TRUE
2460,Oc1ccc2c(c1)OC(CNCc1cccc3c1OCCO3)CC2,0,TRUE,0.9,2.95,0.6,TRUE,TRUE
2461,CCCN1CCN(c2ccccc2-c2ccccc2)CC1,0,TRUE,0.84,1.67,0.46,TRUE,FALSE
2462,COc1ccc2[nH]c3c(c2c1)CC1c2cc(OCc4ccc(F)cc4)c(OC)cc2CCN1C3,0,TRUE,0.43,2.95,0.49,TRUE,FALSE
2463,O=c1[nH]c2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2o1,0,TRUE,0.59,2.45,0.62,FALSE,TRUE
2464,CCCN1CCc2cc(OC)cc3c2C1Cc1cccc(OC)c1-3,0,TRUE,0.84,2.87,0.84,FALSE,TRUE
2465,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0,TRUE,0.42,2.6,0.79,FALSE,TRUE
2466,CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1,0,TRUE,0.82,2.52,0.68,FALSE,TRUE
2467,Fc1ccc2c(CCCN3CCN(c4ccc5c(c4)OCCO5)CC3)noc2c1,0,TRUE,0.66,2.43,0.67,TRUE,TRUE
2468,CC1(C)c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,0,TRUE,0.51,2.91,0.72,TRUE,TRUE
2469,NCCCCCCN1CCN(c2ccc(Br)cn2)CC1,0,TRUE,0.77,2.04,0.54,TRUE,TRUE
2470,CC(=O)NC1CCC(CCN2CCN(c3cc(F)c(F)cc3F)CC2)CC1,0,TRUE,0.79,2.32,0.65,FALSE,TRUE
2471,COc1ccc(N2CCN(CCCc3nnc4n3-c3ccccc3CC4)CC2)cc1,0,TRUE,0.63,2.33,0.52,TRUE,TRUE
2472,CC(C)(C)c1cc(N2CCN(CCCCNC(=O)N3CCN(c4cccnc4)CC3)CC2)nc(C(C)(C)C)n1,0,TRUE,0.54,2.77,0.67,TRUE,TRUE
2473,c1ccc2c(N3CCN(CCCOc4cccc5c4CCNCC5)CC3)cccc2c1,0,TRUE,0.61,2.28,0.76,TRUE,TRUE
2474,Fc1ccc(N2CCN(CCCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,0,TRUE,0.44,2.15,0.5,TRUE,FALSE
2475,Cc1cc(CCN2CCN(c3nsc4ccccc34)CC2)ccc1NC(=O)c1cnn(C(C)(C)C)c1,0,TRUE,0.39,2.69,0.57,TRUE,TRUE
2476,CCN1CCN(c2cccc(Cl)c2Cl)CC1,0,TRUE,0.8,1.82,0.76,FALSE,TRUE
2477,COc1ccccc1N1CCN(CCNS(=O)(=O)Cc2c(Cl)cccc2Cl)CC1,0,TRUE,0.66,2.23,0.49,TRUE,FALSE
2478,COc1ccc2onc(N3CCN(CCCCNC(=O)C4=Cc5ccccc5CC4)CC3)c2c1,0,TRUE,0.51,2.63,0.59,TRUE,TRUE
