mid,smiles,ref_smiles,IsValid,QED,SAs,DRD2,IsNovel,IsSuccess
2636,COc1ccccc1N1CCN(CCCCOc2ccccc2C#N)CC1,0,True,0.67,1.99,0.4,True,False
2637,Cc1ccc(CNCC2(F)CCN(C(=O)c3ccc(Cl)cc3)CC2)nc1,0,True,0.86,2.43,0.63,True,True
2638,O=C1Nc2ccccc2S(=O)(=O)N1CCN1CCN(c2ncccn2)CC1,0,True,0.83,2.6,0.35,True,False
2639,CN(C)CCCN1c2ccccc2CCc2ccccc21,0,True,0.84,1.93,0.55,False,True
2640,CC1(C)CC(=O)Nc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,0,True,0.68,2.64,0.74,False,True
2641,COc1ccc2c(c1)C(CCCN1CCN(c3ccccn3)CC1)=CCC2,0,True,0.77,2.4,0.67,False,True
2642,C=CCN1CCC2c3cccc(OC)c3CCC21,0,True,0.76,3.17,0.82,False,True
2643,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,0,True,0.86,2.92,0.99,False,True
2644,c1ccc2c(N3CCN(CCCCN4CCCc5ccccc54)CC3)nsc2c1,0,True,0.56,2.35,0.75,True,False
2645,COc1cccc(N2CCN(CCCN3C(=O)c4ccccc4C3=O)CC2)c1,0,True,0.72,1.97,0.5,True,False
2646,c1ccc(-c2ccc(N3CCN(CCCn4ccnc4)CC3)cc2)cc1,0,True,0.68,1.96,0.49,True,False
2647,CCCN1CCCC(c2cccc(C#N)c2)(C2CCN(CCC)CC2)CC1,0,True,0.72,2.98,0.37,True,False
2648,CCCN1CCC(c2ccccc2F)CC1,0,True,0.76,1.77,0.74,True,True
2649,O=C1COc2cc(CN3CCN(c4cccc(C(F)(F)F)c4)CC3)ccc2N1,0,True,0.87,2.27,0.69,True,True
2650,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3cscc32)CC1,0,True,0.8,2.75,0.66,False,True
2651,CCCN(CCCCO)C1CCc2c(O)cccc2C1,0,True,0.75,2.87,0.97,True,True
2652,CCCN1CCN(c2ccc(S(=O)(=O)O)c(C#N)c2)CC1,0,True,0.84,2.29,0.38,True,False
2653,NCCCCN1CCCN(c2ccc(O)c3[nH]c(-c4ccccc4)nc23)CC1,0,True,0.57,2.39,0.6,True,False
2654,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,0,True,0.84,2.82,0.89,False,True
2655,O=C(CCCN1CCC2C(C1)c1cccc3c1N2CC3)c1ccc(F)cc1,0,True,0.75,3.09,0.67,False,True
2656,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,True,0.73,2.42,0.81,False,True
2657,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,0,True,0.84,2.8,0.85,False,True
2658,CN1CCc2cc(O)c(O)cc2C1Cc1ccc(Cl)cc1,0,True,0.83,2.7,0.56,True,True
2659,CN1CCN(C2=Nc3ccccc3Oc3ccc(OCCN)cc32)CC1,0,True,0.92,2.45,0.59,True,True
2660,c1ccc(CC2NCCc3c2[nH]c2ccccc32)cc1,0,True,0.73,2.53,0.53,False,True
2661,CC(C)c1ccc(S(=O)(=O)Nc2ccc(C34CNCC3C4)cc2)cc1,0,True,0.86,3.1,0.87,False,True
2662,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0,True,0.77,3.87,0.53,False,True
2663,CC1(C)CC(=O)N(CCCN2CCN(c3ncccn3)CC2)C(=O)C1,0,True,0.75,2.43,0.54,True,True
2664,CCCN(CCC)C1CCc2ccc3c(ccn3C)c2C1,0,True,0.8,2.98,0.73,False,True
2665,Cc1ccc(CNCC2(F)CCN(C(=O)c3c[nH]c4ccccc34)CC2)nc1,0,True,0.71,2.61,0.53,False,True
2666,c1cnc(N2CCN(CCCOc3ccc4c(c3)CCC4)CC2)nc1,0,True,0.76,2.13,0.6,False,True
2667,CCCN(CCC)C1CCc2ccccc2C1,0,True,0.75,2.51,0.91,False,True
2668,Cc1ccc(SCCCCN2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1,0,True,0.43,2.08,0.49,True,False
2669,NCCc1c[nH]c2ccc(O)cc12,0,True,0.65,2.13,0.56,False,True
2670,COc1cc2c(c(OC)c1)CN1CCc3cc4c(cc3C1C2)OOC4,0,True,0.79,3.42,0.74,True,True
2671,CCCN(CCC)C1COc2c(cccc2OC)C1,0,True,0.79,2.81,0.76,False,True
2672,CCCN(CCC)C1CCc2c(ccc(C(O)C3C=C(c4ccccc4)C=CC3)c2OC)C1,0,True,0.49,3.94,0.72,True,False
2673,O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccc(-c4ccccc4)cn3)CC2)c2ccccc2-c2ccccc21,0,True,0.22,2.73,0.63,False,False
2674,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0,True,0.8,2.46,0.6,False,True
2675,CCCN(CCC)C1CCc2cccc(C(N)=O)c2C1,0,True,0.87,2.78,0.65,False,True
2676,COc1ccc2c(c1O)CN1CCc3cc4c(cc3C1C2)OCO4,0,True,0.87,3.05,0.74,False,True
2677,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0,True,0.61,2.34,0.96,False,True
2678,CC1(C)Cc2ccc(CCN3CCN(c4n[nH]c5cc(F)ccc45)CC3)cc2NC1=O,0,True,0.68,2.75,0.51,True,True
2679,c1ccc(N2CCN(CCC3OCCc4ccccc43)CC2)cc1,0,True,0.86,2.51,0.72,False,True
2680,CCCN(CCC)C1CCCc2c(cccc2OC)C1,0,True,0.73,2.65,0.86,False,True
2681,c1cnc(N2CCN(CCCCNc3nccs3)CC2)nc1,0,True,0.79,2.3,0.68,True,True
2682,COc1ccccc1N1CCN(CCCC2C=NC(=O)N2)CC1,0,True,0.87,3.15,0.75,True,True
2683,CC(C)(C)c1nc(N2CCN(CCC3CCC(NC=O)CC3)CC2)cc(C(F)(F)F)n1,0,True,0.68,2.88,0.71,True,True
2684,CCCN1CCC(NCc2cnc(C)s2)CC1,0,True,0.87,2.28,0.09,True,False
2685,COc1ccccc1N1CCN(CCN2Cc3ccc([N+](=O)[O-])cc3C2=O)CC1,0,True,0.55,2.27,0.53,True,False
2686,CC(C)CC1CN2CCc3cc(O)c(O)cc3C2CC1O,0,True,0.73,3.63,0.52,False,True
2687,c1ccc(N2CCN(CCCOc3ccc4c(c3)CCC4)CC2)cc1,0,True,0.75,1.89,0.62,False,True
2688,COc1ccc2[nH]cc(CCCCN3CCN(c4ccc(O)cc4)CC3)c2c1,0,True,0.61,2.12,0.57,False,True
2689,Cn1ccc2c1C(O)C(N1CCN(CCc3c[nH]c4cc(F)ccc34)CC1)CC2,0,True,0.71,3.53,0.38,True,False
2690,CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,0,True,0.78,2.36,0.83,False,True
2691,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0,True,0.8,2.46,0.6,False,True
2692,Cc1cccc(N2CCN(CCC3CCC(NC(=O)N(C)C)CC3)CC2)c1Cl,0,True,0.8,2.41,0.78,False,True
2693,COc1ccccc1N1CCN(CCC2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)CC1,0,True,0.63,3.53,0.68,True,True
2694,CCCN1CCC2c3cccc(OC)c3CCC21,0,True,0.81,3.0,0.64,False,True
2695,CCCN(CCC)C1CCc2cc(Cl)c(O)cc2C1,0,True,0.88,2.9,0.8,False,True
2696,N#Cc1ccc(N2CCN(CCNc3ccc4n[nH]nc4c3)C(c3ccccc3)C2)cc1,0,True,0.49,3.0,0.14,True,False
2697,CN1CCN(C2Cc3ccccc3Sc3ccccc32)CC1,0,True,0.79,2.69,0.51,False,True
2698,CCN(CC)C(=O)NC1CC2c3cccc4[nH]c(Br)c(c34)CC2N(C)C1,0,True,0.8,3.8,0.51,False,True
2699,CC(C)C(=O)NC1CCC(CCN2CCN(c3nccc4c3OCC4)CC2)CC1,0,True,0.8,2.61,0.61,True,True
2700,COc1ccccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1,0,True,0.68,2.4,0.88,False,True
2701,CCCNC1CCc2cc(NS(=O)(=O)c3ccc(C)cc3)ccc2C1,0,True,0.83,2.52,0.51,True,True
2702,COc1ccc(CCN2CCC(c3c[nH]c4ccc(OC)cc34)CC2)cc1,0,True,0.69,2.06,0.51,False,True
2703,COc1ccc2c(c1)C(CCN1CCN(c3ccccc3)CC1)CCC2,0,True,0.8,2.51,0.54,True,True
2704,CCCN1CCOC2c3cc(C#N)ccc3CCC21,0,True,0.82,3.3,0.91,False,True
2705,N#CCCCN1CCN(c2ccccc2)CC1,0,True,0.74,1.81,0.45,True,False
2706,O=C(NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C(O)C(F)(F)F,0,True,0.68,3.15,0.63,True,True
2707,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0,True,0.74,2.29,0.83,False,True
2708,CC1(O)CCC(=O)N(CCCCN2CCN(c3cccc(C#N)c3)CC2)C1=O,0,True,0.59,3.0,0.57,True,False
2709,CCCc1ccc(CN2CCN(c3ccc4c(c3)OCCO4)CC2)cc1,0,True,0.82,1.97,0.35,True,False
2710,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc(F)cc2)CC1,0,True,0.68,1.95,0.56,False,True
2711,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,True,0.83,2.65,0.58,False,True
2712,COC1CCC(CC(=O)NC2CCC(CCN3CCN(c4cccc5c4OCO5)CC3)CC2)C1,0,True,0.62,3.38,0.62,True,True
2713,COc1cc2c(cc1O)C1Cc3sc(CCCl)cc3CN1CC2,0,True,0.85,3.35,0.57,False,True
2714,CN1CCCC2Cc3c(O)cccc3CC21,0,True,0.72,3.15,0.84,False,True
2715,CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,0,True,0.87,2.63,0.94,False,True
2716,CCC1(CCCCN2CCN(c3cccc(Cl)c3Cl)CC2)C(=O)Nc2ccccc21,0,True,0.56,2.94,0.89,True,False
2717,COc1ccccc1N1CCN(CCCCCn2nnc(-c3ccc(Cl)cc3)n2)CC1,0,True,0.47,2.22,0.79,True,False
2718,Oc1cc2c(c(O)c1O)CCNCC2c1ccccc1,0,True,0.6,2.94,0.6,False,False
2719,CCOc1ccccc1N1CCN(CCCN2C(=O)c3cccc4cccc2c34)CC1,0,True,0.57,2.18,0.72,True,False
2720,CCCN(CCC)C1CCc2cccc(C(=O)NC)c2C1C,0,True,0.87,3.34,0.66,True,True
2721,CCCNC1CCc2c(ccc3c2C(=O)C=C3)C1,0,True,0.88,3.1,0.53,False,True
2722,Cc1nc(OCCCCN2CCN(c3ccccc3)CC2)nc2c1C(CC=Cc1ccccc1)CC(=O)N2,0,True,0.37,3.29,0.54,True,False
2723,CCCNC1CCc2cc(NS(=O)(=O)c3ccc(OC(F)(F)F)cc3)ccc2C1,0,True,0.69,2.75,0.61,True,True
2724,CCCN(CC(C)(C)C)C1CCc2c(cccc2OC)C1,0,True,0.8,2.87,0.96,False,True
2725,COCc1c[nH]c(=O)n(CCCN2CCN(c3ccccc3OC(C)C)CC2)c1=O,0,True,0.67,2.5,0.68,True,True
2726,CCCN1CCOC2c3cc(C(N)=O)ccc3CCC21,0,True,0.92,3.19,0.9,False,True
2727,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,True,0.73,2.42,0.81,False,True
2728,c1ccc(OCCN2CCC(c3c[nH]c4ccccc34)CC2)cc1,0,True,0.75,1.93,0.57,False,True
2729,CN1CCN(C2=Nc3cc(Cl)ccc3Oc3ccc(C(N)=O)cc32)CC1,0,True,0.84,2.45,0.56,True,True
2730,CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,0,True,0.72,3.39,0.76,False,True
2731,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCNCC1,0,True,0.68,2.25,0.86,True,True
2732,CCCNC(=O)CCCCN1CCN(c2ccccc2OC)CC1,0,True,0.71,1.85,0.79,True,True
2733,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1cccnc1N2,0,True,0.81,2.53,0.84,False,True
2734,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0,True,0.85,2.5,0.81,False,True
2735,O=S(=O)(NCC1CCCN1CCc1ccccc1)c1ccc(Cl)s1,0,True,0.8,2.65,0.11,True,False
2736,O=C1c2ccccc2CCC12CCN(CCCc1ccccc1)CC2,0,True,0.82,2.6,0.7,True,True
2737,COc1ccccc1N1CCN(CCCC2CCCc3cc(C)ccc32)CC1,0,True,0.7,2.61,0.69,True,True
2738,Cn1cc(CCN2CCC(c3c[nH]c4cc(F)ccc34)CC2)cn1,0,True,0.8,2.4,0.65,True,True
2739,CN1CCc2cc(Cl)c(O)cc2C2c3cccc(C#N)c3CCC21,0,True,0.79,3.47,0.87,True,True
2740,CC(C)CCN1CCC2c3cccc(O)c3CCC21,0,True,0.9,3.17,0.74,False,True
2741,Cc1ccc2c(c1)C(=CCCN1CCC(c3ccc(F)cc3)CC1)c1cccnc1CO2,0,True,0.5,2.6,0.55,True,False
2742,O=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0,True,0.68,2.32,0.98,False,True
2743,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,0,True,0.61,3.05,0.77,False,True
2744,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3cscc32)CC1,0,True,0.8,2.75,0.66,False,True
2745,COc1ccc2c(c1)CC(NCC1(C)CCCS1)CC2,0,True,0.92,3.55,0.51,False,True
2746,COc1ccccc1N1CCN(CCNC(=O)C=Cc2cccc(F)c2)CC1,0,True,0.75,2.07,0.7,True,True
2747,CCCN1CCC(NC2CCCC2)CC1,0,True,0.77,2.0,0.22,True,False
2748,COC(=O)NC1CCC(CCN2CCN(c3ccc(Cl)c(Cl)c3F)CC2)CC1,0,True,0.69,2.48,0.55,True,True
2749,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,0,True,0.67,2.44,0.87,False,True
2750,Cc1cccc(N2CCN(CCCCNS(=O)(=O)c3cc(C(C)(C)C)ccc3C)CC2)c1,0,True,0.59,2.25,0.41,True,False
2751,CCCN(CCN1CCN(c2ccc3c(c2)C(=O)NC3=O)CC1)C1CCc2ccc(O)cc2C1,0,True,0.62,3.15,0.81,True,True
2752,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,True,0.66,2.74,0.75,False,True
2753,COc1ccccc1N1CCN(CCNc2ccc(C)cc2)C1=O,0,True,0.89,2.05,0.13,True,False
2754,CN(C)CCCN1c2ccccc2CCc2ccccc21,0,True,0.84,1.93,0.55,False,True
2755,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0,True,0.8,2.46,0.6,False,True
2756,COc1ccccc1N1CCN(CCCNS(=O)(=O)C=Cc2ccccc2)CC1,0,True,0.64,2.19,0.69,True,True
2757,CCCN1CCc2cccc3c2C1Cc1cccc(O)c1-3,0,True,0.9,2.85,0.86,False,True
2758,COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1C(C)=O,0,True,0.27,3.78,0.71,False,False
2759,CC(C)C1(F)CN(Cc2ccccc2)C(=O)c2cc(CCN3CCN(c4nsc5ccccc45)CC3)cn21,0,True,0.32,3.59,0.56,True,False
2760,COc1ccc2c(c1)CC(NCC1CCN(Cc3ccccc3)C1)CC2,0,True,0.86,2.8,0.44,True,False
2761,CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(OC)c1OC,0,True,0.83,2.83,0.82,False,True
2762,CCCN1CCN(c2ccccc2)CC1,0,True,0.74,1.48,0.68,False,True
2763,Cn1c(CN2CCC(c3ccc(C(F)(F)F)cc3)CC2)nc2cnccc21,0,True,0.68,2.36,0.64,False,True
2764,COc1ccccc1N1CCN(CCCNC(=O)C2=Cc3cc(Cl)ccc3OC2)CC1,0,True,0.67,2.34,0.63,True,True
2765,CCN(CCN1CCN(c2ccnc3ccccc23)CC1)C1CCc2c(O)cccc2C1,0,True,0.64,2.98,0.69,True,True
2766,COc1ccc(SCCCCN2CCN(c3cccc(C#N)c3)CC2)cc1,0,True,0.5,2.11,0.59,True,False
2767,Cc1cc2c(cc1O)CNC1CCc3cc(O)c(O)cc3C21,0,True,0.56,3.59,0.79,False,False
2768,CCCN1CCOC2Cc3c(cccc3OC)CC21,0,True,0.83,3.18,0.76,False,True
2769,O=C1Cc2cc(CCN3CCN(c4cccc5sccc45)CC3)c(Cl)cc2N1,0,True,0.69,2.54,0.59,False,True
2770,CCOc1cccc2c1C1Cc3cc(O)c(O)cc3CN1CC2,0,True,0.84,3.0,0.47,True,False
2771,CN(C)CCCN1c2ccccc2Sc2ccccc21,0,True,0.83,2.03,0.66,False,True
2772,CC(C)CCNC1CCc2ccc(O)cc2C1,0,True,0.84,2.66,0.67,True,True
2773,O=C(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccccc1,0,True,0.64,2.07,0.77,True,True
2774,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ncccn2)CC1,0,True,0.76,3.0,0.63,False,True
2775,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0,True,0.61,2.34,0.96,False,True
2776,CC(C)Oc1ccccc1N1CCN(CCCN2C(=O)C3CC=CCC3C2=O)CC1,0,True,0.51,3.13,0.6,False,False
2777,CCCN(CCC)C1COc2cccc(C#N)c2C1,0,True,0.81,3.06,0.59,True,True
2778,COc1cc2c(cc1O)C1Cc3ccc(OC)c(O)c3CN1CC2,0,True,0.89,2.99,0.81,False,True
2779,CCCN1CCCC(c2cccc(OS(=O)(=O)C(F)(F)F)c2F)C1,0,True,0.45,2.96,0.39,True,False
2780,CCCN(CCC)C1CCc2cccc(OC)c2C1,0,True,0.77,2.66,0.89,False,True
2781,Nc1ccc(C#CCCN2CC=C(c3ccccc3)CC2)cc1N,0,True,0.67,2.55,0.78,True,True
2782,NCCCCN1CCN(c2ccccn2)CC1,0,True,0.77,1.87,0.64,False,True
2783,CC1CN(CC(=O)N2CCc3ccccc32)CCN1Cc1ccc(Cl)cc1,0,True,0.81,2.58,0.54,False,True
2784,O=C1c2cccc3cccc(c23)C(=O)N1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0,True,0.35,2.3,0.95,True,False
2785,CN1CCc2ccccc2Cc2ccc(O)c(Cl)c2CC1,0,True,0.8,2.71,0.91,False,True
2786,Nc1cccc2c1CCC(NCCc1ccncc1)C2,0,True,0.84,2.68,0.57,True,True
2787,CCCN(CCc1ccccc1)C1CCc2cccc(OC)c2C1,0,True,0.74,2.56,0.8,False,True
2788,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,True,0.76,2.12,0.52,False,True
2789,CNC1Cc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1,0,True,0.72,2.96,0.68,True,True
2790,CCCN1CC(CN)CC2c3cccc4[nH]cc(c34)CC21,0,True,0.91,3.68,0.56,False,True
2791,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,True,0.66,2.74,0.75,False,True
2792,CC1(C)CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cc(Cl)cc21,0,True,0.61,2.83,0.8,False,True
2793,CN1CCc2cc(O)cc3c2C1Cc1ccc(O)c(O)c1-3,0,True,0.65,3.17,0.97,False,True
2794,COc1ccc2c(c1)CC(NCC1CCSC1)CC2,0,True,0.91,3.28,0.56,False,True
2795,Cc1cccc(N2CCN(CCC3CCC(NC(N)=O)CC3)CC2)c1Cl,0,True,0.83,2.35,0.75,False,True
2796,COc1ccc2c(c1)C(NCCCC(C)O)CC2,0,True,0.76,2.9,0.22,True,False
2797,O=C1c2ccccc2CCN1CCN1CCC(c2noc3cc(F)ccc23)CC1,0,True,0.68,2.49,0.63,True,True
2798,NCCCCN1CCN(c2ccc(Cl)cc2)CC1,0,True,0.83,1.73,0.64,False,True
2799,c1ccc(C2CC2CN2CCN(c3ccc(Oc4cnccn4)cc3)CC2)cc1,0,True,0.64,2.99,0.88,True,True
2800,Cc1ccc(CNCC2(F)CCN(C(=O)c3ccc(Br)s3)CC2)nc1,0,True,0.79,2.75,0.67,False,True
2801,COc1cc2c(cc1O)C1Cc3c(cccc3OC)CN1CC2,0,True,0.93,2.82,0.62,True,True
2802,Cc1cc(CCN2CCC(c3c[nH]c4ccccc34)CC2)n[nH]1,0,True,0.77,2.41,0.53,False,True
2803,CC1N=CC=CC1C(=O)NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,True,0.69,3.48,0.66,True,True
2804,COC1CC(CC(=O)NC2CCC(CCN3CCN(c4nsc5ccccc45)CC3)CC2)C1,0,True,0.62,2.72,0.65,True,True
2805,COc1ccccc1N1CCN(CCc2ccc3c(c2)CNC3=O)CC1,0,True,0.9,2.18,0.65,True,True
2806,CCCN1CCOC2c3cc(C(=O)Nc4ccccc4)c(F)cc3CCC21,0,True,0.88,3.12,0.71,True,True
2807,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CC(=O)N5)CC3)nc2N1,0,True,0.65,2.78,0.95,True,True
2808,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)C5CC5)c4)CC3)cccc2n1,0,True,0.65,2.13,0.8,True,True
2809,CCCN(CCC)C1CCCc2c(ccc(O)c2O)C1,0,True,0.64,2.9,0.83,False,True
2810,O=C1CCC2=C1C(CCN1CCC(c3noc4cc(F)ccc34)CC1)=CCN2,0,True,0.88,3.19,0.74,True,True
2811,CCCN1CCOC2c3cc(C(N)=O)ccc3CCC21,0,True,0.92,3.19,0.9,False,True
2812,O=C(Nc1ccccc1CCN1CCN(c2nsc3ccccc23)CC1)C1CC1,0,True,0.67,2.27,0.59,True,True
2813,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)cc2N1,0,True,0.67,2.52,0.87,True,True
2814,CCCN(CCC)C1CCc2c(cccc2N(C)C)C1,0,True,0.78,2.87,0.95,True,True
2815,O=C(CCCN1CCN(c2ncccn2)CC1)c1ccc(F)cc1,0,True,0.76,2.0,0.9,False,True
2816,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0,True,0.75,2.14,0.53,False,True
2817,CCCN(CCC)C1Cc2cccc3nc(S(C)(=O)=O)n(c23)C1,0,True,0.81,3.34,0.7,True,True
2818,CC(C)Oc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,0,True,0.76,2.21,0.52,True,True
2819,COc1cc2c(cc1Cl)CCN1Cc3c(ccc(OC)c3OS(=O)c3ccccc3)CC21,0,True,0.52,3.57,0.64,True,False
2820,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,0,True,0.85,1.99,0.92,False,True
2821,c1ccc(-c2ccc(OCCCN3CCN(c4ccccn4)CC3)cc2)cc1,0,True,0.58,1.84,0.74,True,False
2822,COc1ccccc1N1CCN(CCNc2ncc(C#N)cc2C(=O)N(C)C)CC1,0,True,0.75,2.39,0.59,True,True
2823,Nc1ccc(N2CCN(CCC3OCCc4cc(F)ccc43)CC2)cc1,0,True,0.86,2.77,0.64,True,True
2824,CN1CCc2cc(Br)c(O)cc2C(c2ccccc2)C1,0,True,0.86,2.71,0.94,False,True
2825,CCCNC1CCc2c(O)cccc2C1,0,True,0.79,2.64,0.91,False,True
2826,CC(=O)NC1CCC(CCN2CCN(c3cc(C(F)(F)F)ccc3Cl)CC2)CC1,0,True,0.74,2.35,0.58,True,True
2827,CCCN1CCN(c2cc(C3CC3)nc(C(C)(C)C)n2)CC1,0,True,0.85,2.41,0.54,False,True
2828,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,0,True,0.91,2.45,0.52,False,True
2829,Cc1cccc2[nH]cc(CCCCN3CCN(c4ccc5c(c4)OCCO5)CC3)c12,0,True,0.62,2.38,0.69,True,True
2830,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,0,True,0.73,2.39,0.68,False,True
2831,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCC5)CC3)nc2N1,0,True,0.7,2.6,0.95,False,True
2832,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,True,0.73,2.42,0.81,False,True
2833,O=C1c2ccccc2C(=O)N1CCCN1CCC(O)(c2ccc(Cl)cc2)CC1,0,True,0.78,2.22,0.51,False,True
2834,CCCNC1CCc2c(N)cccc2C1,0,True,0.74,2.65,0.77,False,True
2835,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0,True,0.75,2.14,0.53,False,True
2836,COc1ccc2c(c1)CC(NCC1(SC)CC1)CC2,0,True,0.89,3.15,0.56,False,True
2837,COc1cccc(CCc2ccccc2OCc2nccs2)c1,0,True,0.64,2.03,0.37,True,False
2838,CCCNC1CCc2ccc(C#N)cc2C1,0,True,0.84,2.67,0.71,True,True
2839,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0,True,0.75,2.14,0.53,False,True
2840,COc1ccccc1N1CCN(CCNC(=O)c2ccc(-c3cccnc3)cc2)CC1,0,True,0.64,1.98,0.76,True,True
2841,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0,True,0.85,2.5,0.81,False,True
2842,O=C(NC1CCC(CCN2CCN(c3ccc(F)c(Cl)c3)CC2)CC1)C1C=CC=C1,0,True,0.72,2.7,0.61,True,True
2843,CN(CC1CC(CN2CCN(c3cccc(Cl)c3Cl)CC2)C1)C(=O)C1CC1,0,True,0.71,2.46,0.78,True,True
2844,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccccc4O)CC3)c2c1,0,True,0.64,2.28,0.7,True,True
2845,CCCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CC)c1O,0,True,0.79,2.95,0.9,False,True
2846,CCCN(CCC)C1CCc2c(O)cccc2C1C,0,True,0.87,3.27,0.55,False,True
2847,c1ccc(CCN2CCC(c3cc(-c4cccs4)[nH]n3)CC2)cc1,0,True,0.74,2.33,0.55,True,True
2848,N#CCCN1CCC(c2c[nH]c3ccccc23)CC1,0,True,0.91,2.19,0.54,False,True
2849,COc1cccc2c1CCC(NC1CCSCC1)C2,0,True,0.92,2.97,0.82,True,True
2850,Cc1ccc(CCN2CCN(c3nsc4ccccc34)CC2)c2c1C(C)CC(=O)N2,0,True,0.68,3.21,0.72,True,True
2851,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,0,True,0.91,2.45,0.52,False,True
2852,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(C2=NS(=O)(=O)c3ccccc32)CC1,0,True,0.49,3.28,0.57,True,False
2853,Cn1c(CN2CCC(c3ccc(C(F)(F)F)cc3)CC2)nc2ccccc21,0,True,0.65,2.15,0.92,True,True
2854,O=C1N(CC2CCCCO2)CCN1c1ccccc1,0,True,0.84,2.56,0.24,True,False
2855,O=S(=O)(NCCCCN1CCN(c2ncccn2)CC1)c1ccc(F)c(F)c1,0,True,0.67,2.24,0.51,True,True
2856,COc1ccc(N2CCN(CCC3OCCc4cc(C(N)=O)ccc43)CC2)cc1,0,True,0.81,2.74,0.72,False,True
2857,CCCNC1CCc2ccc(N(C)c3ccccc3)cc2C1,0,True,0.88,2.64,0.72,True,True
