"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3793802";"";"None";"444.34";"0";"4.44";"4d";"O=C(O)c1csc([C@H]2CC[C@@H]3[C@@H](COc4ccc(Cl)c(Cl)c4)[C@H](O)C[C@@H]3O2)n1";"Emax";"'='";"23.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3794975";"Agonist activity at human EP2 receptor expressed in HEK293 cells after 24 hrs beta-arrestin recruitment assay relative to PGE2";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3792278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";""
"CHEMBL3793892";"";"None";"423.92";"0";"4.10";"4e";"Cc1cc(OC[C@@H]2[C@H]3CC[C@H](c4nc(C(=O)O)cs4)O[C@H]3C[C@H]2O)ccc1Cl";"Emax";"'='";"23.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3794975";"Agonist activity at human EP2 receptor expressed in HEK293 cells after 24 hrs beta-arrestin recruitment assay relative to PGE2";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3792278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";""
"CHEMBL3793515";"";"None";"423.92";"0";"4.10";"9";"Cc1cc(OC[C@@H]2[C@H]3CC[C@H](c4nc(C(=O)O)cs4)O[C@H]3C[C@@H]2O)ccc1Cl";"Emax";"'='";"21.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3794975";"Agonist activity at human EP2 receptor expressed in HEK293 cells after 24 hrs beta-arrestin recruitment assay relative to PGE2";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3792278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";""
"CHEMBL2042239";"";"None";"466.25";"0";"2.85";"(S)-17a";"CN1C(=O)N(Cc2cc(Cl)ccc2F)C(=O)[C@]12C(=O)N(CC(=O)O)c1ccc(Cl)cc12";"Inhibition";"'='";"34.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2046024";"Inhibition of EP2 at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2040789";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";""
"CHEMBL360290";"";"None";"469.36";"1";"6.73";"13";"Cc1cccc(C(O)/C=C/c2ccccc2/C=C/C(=O)O)c1OCc1c(Cl)cccc1Cl";"Ki";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"11.52";"0.23";"-1.32";"8.10";"0";"CHEMBL839479";"Binding affinity for human prostanoid EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL3586347";"";"None";"421.93";"0";"4.83";"39";"COc1cc(N2CCc3cc(Cl)ccc32)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL217941";"";"None";"642.57";"2";"7.30";"7f";"COc1ccc(Br)cc1S(=O)(=O)NC(=O)/C=C/c1ccccc1Cc1ccc2cc(OCc3ccccc3)ccc2c1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL909001";"Binding affinity to EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139690";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL220820";"";"None";"388.51";"1";"5.77";"3";"Cc1ccc(OCc2ccccc2)c(CCCc2ccccc2CCC(=O)O)c1";"Ki";"'='";"940.0";"nM";"6.03";"";"Antagonist";"UO_0000065";"15.51";"0.28";"0.26";"12.95";"0";"CHEMBL909001";"Binding affinity to EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139690";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"ANTAGONIST"
"CHEMBL385396";"";"None";"409.53";"0";"4.52";"4b";"O=C(/C=C/c1ccccc1C/C=C/c1ccccc1)NS(=O)(=O)c1cccs1";"Ki";"'='";"8000.0";"nM";"5.10";"";"Antagonist";"UO_0000065";"12.45";"0.25";"0.58";"8.06";"0";"CHEMBL909001";"Binding affinity to EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139690";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"ANTAGONIST"
"CHEMBL1237295";"";"None";"768.95";"None";"None";"2a/3a";"Cc1cccc(/C=C/Cc2ccccc2/C=C/C(=O)O)c1OCc1ccccc1.Cc1cccc(C/C=C/c2ccccc2/C=C/C(=O)O)c1OCc1ccccc1";"Ki";"'='";"860.0";"nM";"6.07";"";"";"UO_0000065";"7.89";"None";"None";"None";"0";"CHEMBL839479";"Binding affinity for human prostanoid EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL123794";"";"None";"384.48";"1";"5.93";"3a";"Cc1cccc(/C=C/Cc2ccccc2/C=C/C(=O)O)c1OCc1ccccc1";"Ki";"'='";"8100.0";"nM";"5.09";"";"";"UO_0000065";"13.24";"0.24";"-0.84";"10.94";"0";"CHEMBL839479";"Binding affinity for human prostanoid EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL181035";"";"None";"356.42";"1";"5.53";"9";"O=C(O)/C=C/c1ccccc1/C=C/c1ccccc1OCc1ccccc1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"22.72";"0.41";"2.57";"17.40";"0";"CHEMBL839479";"Binding affinity for human prostanoid EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL1794823";"";"None";"766.99";"None";"None";"19a+19b";"O=C1CC[C@H](/C=C/[C@@H](O)Cc2ccccc2)N1CCCCCCc1nnn[nH]1.O=C1CC[C@H](/C=C/[C@H](O)Cc2ccccc2)N1CCCCCCc1nnn[nH]1";"Ki";"'>'";"13000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL765914";"Binding affinity towards EP2 receptor expressed in HEK293 ebna cells recombinantly expressing the corresponding human prostanoid cDNAs";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3307715";"";""
"CHEMBL359231";"";"None";"473.94";"0";"4.13";"5";"O=C(CC[S+]([O-])Cc1ccco1)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21";"Kd";"'='";"630.96";"nM";"6.20";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL769423";"Compound was tested for antagonism of Prostaglandin E2 receptor activity in guinea pig ileum assay based on the dose ratio at 3 uM";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127243";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL475152";"";"None";"520.92";"2";"5.56";"8h";"Cn1cc(/C=C/C(=O)NS(=O)(=O)c2ccc(F)c(F)c2)c2c(Oc3ccc(Cl)cc3F)cccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL960018";"Displacement of radioligand from EP2 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153263";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL1237304";"";"None";"712.84";"None";"None";"2n/3n";"O=C(O)/C=C/c1ccccc1/C=C/Cc1ccccc1Oc1ccccc1.O=C(O)/C=C/c1ccccc1C/C=C\c1ccccc1Oc1ccccc1";"Ki";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"9.76";"None";"None";"None";"0";"CHEMBL839479";"Binding affinity for human prostanoid EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL3895324";"";"None";"380.53";"0";"3.89";"BDBM184625";"CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)C(=O)C(C)(C)[C@H]1O";"IC50";"'='";"1500.0";"nM";"5.82";"";"332943";"UO_0000065";"15.30";"0.29";"1.93";"6.14";"0";"CHEMBL3887097";"Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor, or EP1, EP2, EP3, or EP4 receptors were washed with TME buffer, scraped from the bottom of the flasks, and homogenized for 30 sec using a Brinkman PT 10/35 polytron. TME buffer was added to achieve a final 40 ml volume in the centrifuge tubes (the composition of TME is 100 mM TRIS base, 20 mM MgCl2, 2M EDTA; 10 N HCl is added to achieve a pH of 7.4).The cell homogenate was centrifuged at 19000 r.p.m. for 20 min at 4 C. using a Beckman Ti-60 rotor. The resultant pellet was resuspended in TME buffer to give a final 1 mg/ml protein concentration, as determined by Biorad assay. Radioligand binding competition assays vs. [3H-]17-phenyl PGF2 (5 nM) were performed in a 100 ul volume for 60 min. Binding reactions were started by adding plasma membrane fraction. The reaction was terminated by the addition of 4 ml ice-cold TRIS-HCl buffer and rapid filtration through glass fiber GF/B filters using a Brandel cell.";"B";"BAO_0000366";"cell-free format";"Homo sapiens";"CHEMBL3559721";"Plasma";"Brandel";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886165";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL218123";"";"None";"384.48";"1";"5.93";"1a";"Cc1ccc(OCc2ccccc2)c(/C=C/Cc2ccccc2/C=C/C(=O)O)c1";"Ki";"'='";"860.0";"nM";"6.07";"";"Antagonist";"UO_0000065";"15.78";"0.29";"0.14";"13.04";"0";"CHEMBL909001";"Binding affinity to EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139690";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"ANTAGONIST"
"CHEMBL218229";"";"None";"439.56";"0";"4.53";"5c";"COc1ccc(C/C=C/c2ccccc2/C=C/C(=O)NS(=O)(=O)c2cccs2)cc1";"Ki";"'='";"6500.0";"nM";"5.19";"";"Antagonist";"UO_0000065";"11.80";"0.24";"0.66";"7.16";"0";"CHEMBL909001";"Binding affinity to EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139690";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"ANTAGONIST"
"CHEMBL91537";"";"None";"684.74";"2";"7.21";"18 (R)";"CO[C@@](C(=O)NS(=O)(=O)c1ccccc1-c1ccc(CN2C(=O)c3ccccc3CCc3ccccc32)cc1)(c1ccccc1)C(F)(F)F";"Ki";"'='";"13000.0";"nM";"4.89";"";"";"UO_0000065";"7.14";"0.14";"-2.32";"5.27";"0";"CHEMBL763188";"Affinity at human EP2 receptor.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131980";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";""
"CHEMBL599051";"";"None";"399.90";"1";"5.18";"26a";"C[C@H](NC(=O)c1cscc1Cc1cccc(Cl)c1)c1ccc(C(=O)O)cc1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"19.49";"0.39";"2.62";"11.74";"0";"CHEMBL1072473";"Displacement of [3H]PGE2 from human EP2 receptor expressed in HEK293-EBNA cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157608";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3833702";"";""
"CHEMBL605330";"";"None";"461.51";"1";"6.16";"28b";"Cc1sc(C)c(C(=O)N[C@@H](C)c2ccc(C(=O)O)cc2)c1Cc1cccc(C(F)(F)F)c1";"Ki";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"13.21";"0.26";"-0.06";"9.18";"0";"CHEMBL1072473";"Displacement of [3H]PGE2 from human EP2 receptor expressed in HEK293-EBNA cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157608";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3833702";"";""
"CHEMBL1237317";"";"None";"800.95";"None";"None";"2d";"COc1cc(/C=C\Cc2ccccc2/C=C/C(=O)O)ccc1OCc1ccccc1.COc1cc(C/C=C/c2ccccc2/C=C/C(=O)O)ccc1OCc1ccccc1";"Ki";"'='";"750.0";"nM";"6.12";"";"Antagonist";"UO_0000065";"7.65";"None";"None";"None";"0";"CHEMBL909001";"Binding affinity to EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139690";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"ANTAGONIST"
"CHEMBL1081186";"";"None";"566.39";"2";"7.18";"15";"Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(-c3cc(NS(=O)(=O)c4ccc(F)c(F)c4)no3)cc(F)cc12";"IC50";"'='";"19800.0";"nM";"4.70";"";"";"UO_0000065";"8.30";"0.17";"-2.48";"6.10";"0";"CHEMBL1101722";"Binding affinity to human EP2 receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154363";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL1237301";"";"None";"716.87";"None";"None";"2k/3k";"Cc1cccc(/C=C\Cc2ccccc2C(=O)O)c1OCc1ccccc1.Cc1cccc(C/C=C/c2ccccc2C(=O)O)c1OCc1ccccc1";"Ki";"'='";"7100.0";"nM";"5.15";"";"";"UO_0000065";"7.18";"None";"None";"None";"0";"CHEMBL839479";"Binding affinity for human prostanoid EP2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL597997";"";"None";"473.52";"1";"6.09";"34d, MK-2894";"Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1";"Ki";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"11.04";"0.22";"-0.86";"7.88";"0";"CHEMBL1072473";"Displacement of [3H]PGE2 from human EP2 receptor expressed in HEK293-EBNA cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157608";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3833702";"";""
"CHEMBL87371";"";"None";"438.36";"1";"5.24";"21";"O=C(/C=C/c1ccccc1-c1ccc(Cl)c(Cl)c1)NS(=O)(=O)c1cccs1";"Ki";"'='";"27000.0";"nM";"4.57";"";"";"UO_0000065";"10.42";"0.23";"-0.67";"7.22";"0";"CHEMBL763190";"Binding affinity at human Prostanoid EP2 receptor.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135328";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";""
"CHEMBL14530";"";"None";"351.49";"0";"3.51";"10a";"O=C(O)CCCCCCN1C(=O)CC[C@@H]1/C=C/C(O)C1CCCCC1";"Ki";"'>'";"13000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL765914";"Binding affinity towards EP2 receptor expressed in HEK293 ebna cells recombinantly expressing the corresponding human prostanoid cDNAs";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3307715";"";""
"CHEMBL14334";"";"None";"339.48";"0";"3.51";"7";"CCCCCC(O)/C=C/[C@H]1CCC(=O)N1CCCCCCC(=O)O";"Ki";"'='";"6680.0";"nM";"5.17";"";"";"UO_0000065";"15.24";"0.29";"1.67";"6.65";"0";"CHEMBL765914";"Binding affinity towards EP2 receptor expressed in HEK293 ebna cells recombinantly expressing the corresponding human prostanoid cDNAs";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3307715";"";""
"CHEMBL483991";"";"None";"435.38";"1";"6.58";"11b";"CC(C)c1nccc2c1c(Sc1ccc(Cl)c(Cl)c1)c1n2CC[C@@H]1CC(=O)O";"Ki";"'='";"3975.0";"nM";"5.40";"";"";"UO_0000065";"12.40";"0.26";"-1.18";"9.80";"0";"CHEMBL971471";"Binding affinity to EP2 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154001";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL1084047";"";"None";"446.93";"1";"5.84";"6b";"Cc1cc2cccc(C(=O)N[C@@H](C)c3ccc(C(=O)O)cc3)c2n1Cc1cccc(Cl)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1120635";"Displacement of [3H]PGE2 from human prostanoid EP2 receptor expressed in HEK293-EBNA cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-EBNA";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3833702";"";""
"CHEMBL338388";"";"None";"408.50";"1";"6.62";"6";"O=C(O)CCc1ccccc1-c1cccc(-c2ccccc2OCc2ccccc2)c1";"Ki";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"13.30";"0.24";"-1.19";"11.67";"0";"CHEMBL763186";"Affinity at human Prostanoid EP2 receptor in the human embryonic kidney (HEK) 293 cell line.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136332";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL3586327";"";"None";"346.43";"0";"4.15";"19";"COc1cc(-c2ccccc2)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"13.92";"0.25";"0.67";"13.95";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586348";"";"None";"372.49";"1";"5.36";"40";"c1cncc(CN2CCOc3ccc(-c4csc5ccccc45)cc3C2)c1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"16.00";"0.30";"0.60";"23.50";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586346";"";"None";"403.46";"0";"4.57";"38";"COc1cc(-n2ccc3cc(F)ccc32)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"17.46";"0.32";"2.48";"17.83";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586341";"";"None";"419.91";"1";"5.08";"33";"COc1cc(-n2ccc3c(Cl)cccc32)cc2c1OCCN(Cc1cccnc1)C2";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"15.24";"0.29";"1.32";"16.19";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586320";"";"None";"459.57";"1";"5.76";"12";"COC(=O)c1ccc(CN2CCOc3c(cc(-c4csc5ccccc45)cc3OC)C2)cc1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"13.54";"0.26";"0.46";"12.96";"0";"CHEMBL3588430";"Displacement of [3H]-PGE2 from human EP2 receptor overexpressed in human ECV304 cell membranes by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL3586360";"";"None";"423.88";"0";"4.51";"52";"O=c1cc(CN2CCOc3c(Cl)cc(-n4ccc5cc(F)ccc54)cc3C2)cc[nH]1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588435";"Antagonist activity at human EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL1881";"Prostanoid EP2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
