Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type
CHEMBL3955128,,None,375.46,0,3.76,BDBM190270,CCCCC[C@H](O)/C=C/[C@H]1CC(F)(F)C(=O)N1CCCCCCC(=O)O,EC50,'=',0.37,nM,9.43,,340563,UO_0000065,,,,,0,CHEMBL3887482,cAMP Assay: 1. Seed cells on an EP2 or EP4 STEP plate at a density of 40,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3935235,,None,505.63,2,5.28,BDBM190278,COC(=O)c1ccc(CCCN2C(=O)C(F)(F)C[C@@H]2/C=C/[C@@H](O)[C@@H](C)CCCc2ccccc2)s1,EC50,'>',1000,nM,,,340571,UO_0000065,,,,,0,CHEMBL3887482,cAMP Assay: 1. Seed cells on an EP2 or EP4 STEP plate at a density of 40,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3946494,,None,414.54,0,3.94,BDBM184630,CC1(C)C(=O)[C@H](C/C=C\CCCC(=O)O)[C@@H](/C=C/C(O)CCc2ccccc2)[C@@H]1O,IC50,'=',59,nM,7.23,,332974,UO_0000065,17.44,0.33,3.29,7.62,0,CHEMBL3887098,Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3955128,,None,375.46,0,3.76,BDBM190270,CCCCC[C@H](O)/C=C/[C@H]1CC(F)(F)C(=O)N1CCCCCCC(=O)O,EC50,'=',0.059,nM,10.23,,340595,UO_0000065,27.24,0.54,6.47,13.14,0,CHEMBL3887483,SEAP Activity Assay: 1. Seed cells on an EP2 or EP4 STEP plate at a density of 40,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2385905,,None,472.97,1,5.81,36,CCc1ccc(-c2ccc(C(=O)N3CCc4c(c5cccc(Cl)c5n4CC(=O)O)C3)cc2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2388931,Displacement of [3H]PGE2 from recombinant human prostanoid EP4 receptor expressed in HEK293 cell membranes after 90 mins by scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2385063,1,Scientific Literature,J Med Chem,2013,CHEMBL3307715,,
CHEMBL2385904,,None,438.53,1,5.15,35,CCc1ccc(-c2ccc(C(=O)N3CCc4c(c5ccccc5n4CC(=O)O)C3)cc2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2388931,Displacement of [3H]PGE2 from recombinant human prostanoid EP4 receptor expressed in HEK293 cell membranes after 90 mins by scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2385063,1,Scientific Literature,J Med Chem,2013,CHEMBL3307715,,
CHEMBL1081902,,None,572.42,2,7.24,5,Cc1cn(Cc2ccc(F)c(F)c2)c2c(-c3cc(NS(=O)(=O)c4cc(Cl)c(Cl)s4)no3)cc(F)cc12,Activity,'=',11,%,,,,UO_0000187,,,,,0,CHEMBL1101713,Activity at EP4 receptor at 1 uM by FLIPR assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1154363,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,
CHEMBL1669021,,None,660.61,2,7.1,1c,COc1ccccc1CC(=O)NCCc1ccc(N2Cc3c(c(OCC(F)(F)F)c4ccccc4c3OCC(F)(F)F)C2=O)c(C)c1,Ki,'=',4.4,nM,8.36,,,UO_0000065,,,,,0,CHEMBL1671177,Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as PGE2-induced cAMP accumulation by scintillation proximity assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1667778,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307715,,
CHEMBL249136,,None,362.47,0,2.71,10a,CCCCCC(O)CCN1CCC(=O)N1CCc1ccc(C(=O)O)cc1,EC50,'=',5,nM,8.3,,,UO_0000065,,,,,0,CHEMBL925650,Agonist activity at human prostaglandin EP4 receptor,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140555,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,
CHEMBL249342,,None,382.46,0,2.37,10d,O=C(O)c1ccc(CCN2C(=O)CCN2CCC(O)Cc2ccccc2)cc1,Ki,'=',68,nM,7.17,,,UO_0000065,18.74,0.35,4.8,8.84,0,CHEMBL925649,Binding affinity at human prostaglandin EP4 receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140555,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,
CHEMBL1507392,,None,503.63,1,3.44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1503476,,None,477.59,0,3.04,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1361498,,None,473.61,0,3.43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3982730,,None,533.68,2,6.06,BDBM190295,COC(=O)c1ccc(CCCN2C(=O)C(F)(F)C[C@@H]2/C=C/[C@H](O)[C@@H](C)CCCCCc2ccccc2)s1,EC50,'>',1000,nM,,,340588,UO_0000065,,,,,0,CHEMBL3887482,cAMP Assay: 1. Seed cells on an EP2 or EP4 STEP plate at a density of 40,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3969714,,None,471.64,0,3.95,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3967458,,None,435.05,1,6.39,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3976116,,None,364.91,0,4.67,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3925244,,None,408.97,0,4.64,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3953162,,None,410.98,0,4.54,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3966907,,None,346.42,0,2.5,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3969483,,None,332.4,0,2.41,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3973963,,None,368.9,0,3.76,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3891401,,None,371.43,0,3.99,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3903611,,None,428.59,1,6.15,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3959926,,None,441.44,1,6.82,Table 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3920756,,None,427.57,1,5.73,Example 19,CCCCCC(=O)c1ccc(N2C(=O)CC[C@@H]2CCCc2ccc(C(=O)O)s2)cc1,Ki,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3881180,Displacement of [3H]-PGE2 from human EP4 receptor expressed in HEK293 cells after 60 mins,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880426,38,Patent Bioactivity Data,,2011,CHEMBL3307715,,
CHEMBL3905074,,None,514.4,1,2.61,II-90,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(Br)c(OCC(=O)O)n3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881225,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in cAMP production,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3923338,,None,561.64,1,2.55,II-110,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(C(=O)Nc4nncs4)c(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881225,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in cAMP production,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3892146,,None,478.53,0,2.39,II-135,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc([N+](=O)[O-])c(NCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881225,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in cAMP production,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL402960,,None,591.66,1,4.83,17,CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CS(=O)(=O)NC(=O)Cc3ccccc3F)cc1C)C2=O,Ki,'=',0.48,nM,9.32,,,UO_0000065,15.75,0.3,4.49,8.11,0,CHEMBL934070,Binding affinity to human EP4 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142248,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3307715,,
CHEMBL401795,,None,598.72,2,5.86,5,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CS(=O)(=O)NC(=O)C3CCCc4ccccc43)cc1)C2,Ki,'=',1,nM,9,,,UO_0000065,15.03,0.29,3.14,8.82,0,CHEMBL934070,Binding affinity to human EP4 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142248,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3307715,,
CHEMBL404199,,None,767.7,2,6.28,35,COc1cccc(OC)c1C1(C(=O)NS(=O)(=O)Cc2ccc(N3Cc4c(c(OCC(F)(F)F)c5cccnc5c4OCC(F)(F)F)C3=O)c(C)c2)CC1,Ki,'=',1.6,nM,8.8,,,UO_0000065,11.46,0.23,2.52,6.6,0,CHEMBL934071,Binding affinity to human EP4 receptor expressed in HEK293 cells in presence of 10% human serum,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142248,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3307715,,
CHEMBL402960,,None,591.66,1,4.83,17,CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CS(=O)(=O)NC(=O)Cc3ccccc3F)cc1C)C2=O,Ki,'=',34,nM,7.47,,,UO_0000065,12.62,0.24,2.64,6.5,0,CHEMBL934071,Binding affinity to human EP4 receptor expressed in HEK293 cells in presence of 10% human serum,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142248,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3307715,,
CHEMBL4647921,,None,507.26,2,5.36,6,CCCCCC(O)/C=C/c1c(Br)cc(Br)c(=O)n1CCCCCCC(=O)O,EC50,'=',360,nM,6.44,,,UO_0000065,,,,,0,CHEMBL4628907,Agonist activity at human EP4 receptor expressed in HEK293 cells by calcium-5 dye based FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4627342,1,Scientific Literature,Bioorg Med Chem Lett,2020,CHEMBL3307715,,
CHEMBL4633041,,None,452.38,1,5.44,11,CCCCCC(C)(O)/C=C/c1c(Cl)cc(Cl)c(=O)n1CCc1ccc(C(=O)O)cc1,EC50,'=',29,nM,7.54,,,UO_0000065,,,,,0,CHEMBL4628907,Agonist activity at human EP4 receptor expressed in HEK293 cells by calcium-5 dye based FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4627342,1,Scientific Literature,Bioorg Med Chem Lett,2020,CHEMBL3307715,,
CHEMBL4640391,,None,438.35,1,5.05,9,CCCCCC(O)/C=C/c1c(Cl)cc(Cl)c(=O)n1CCc1ccc(C(=O)O)cc1,Emax,'=',146,%,,,,UO_0000187,,,,,0,CHEMBL4628908,Agonist activity at human EP4 receptor expressed in HEK293 cells by calcium-5 dye based FLIPR assay relative to control,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4627342,1,Scientific Literature,Bioorg Med Chem Lett,2020,CHEMBL3307715,,
CHEMBL1237302,,None,744.93,None,None,2l/3l,Cc1cccc(/C=C/Cc2ccccc2CC(=O)O)c1OCc1ccccc1.Cc1cccc(C/C=C/c2ccccc2CC(=O)O)c1OCc1ccccc1,Ki,'=',4300,nM,5.37,,,UO_0000065,7.2,None,None,None,0,CHEMBL839481,Binding affinity for human prostanoid EP4 receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144264,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,
CHEMBL517377,,None,555.51,2,5.3,3ah,COc1cccc(CN2C(=O)CC3(C)CCCC(/C=C/C(=O)NS(=O)(=O)c4cc(Cl)c(Cl)s4)=C23)c1,Activity,,,,,,Not Active,,,,,,0,CHEMBL994757,Binding affinity to human EP4 receptor at 20 uM by radioligand binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143334,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,
CHEMBL1079381,,None,580.47,2,8.05,12,Cc1cn(Cc2ccc3ccccc3c2)c2c(-c3cc(NS(=O)(=O)c4ccc(Cl)c(Cl)c4)no3)cc(F)cc12,Activity,'=',-15,%,,,,UO_0000187,,,,,0,CHEMBL1101713,Activity at EP4 receptor at 1 uM by FLIPR assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1154363,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,
CHEMBL1079409,,None,551.47,2,6.29,18,Cc1cn(Cc2ccc(F)c(F)c2)c2c(-c3cc(NS(=O)(=O)c4ccc(F)c(F)c4F)no3)cc(F)cc12,Activity,'=',-8,%,,,,UO_0000187,,,,,0,CHEMBL1101714,Activity at EP4 receptor at 0.1 uM by FLIPR assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1154363,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,
CHEMBL3979233,,None,519.1,2,5.9,BDBM184621,COC(=O)CCC/C=C\C[C@H]1C(=O)C(C)(C)[C@@H](O)[C@@H]1/C=C/C(O)CCc1sc2ccccc2c1Cl,EC50,'=',269,nM,6.57,,332959,UO_0000065,12.66,0.26,0.67,7.84,0,CHEMBL3887098,Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3986534,,None,414.54,0,3.64,BDBM184628,COC(=O)CCC/C=C\C[C@H]1C(=O)C(C)(C)[C@@H](O)[C@@H]1/C=C/C(O)Cc1ccccc1,IC50,'=',45,nM,7.35,,332969,UO_0000065,17.72,0.33,3.71,8.76,0,CHEMBL3887098,Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3264231,,None,478.47,0,3.88,6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL297139,,None,345.44,0,3.3,20,O=C(O)CCCCCCN1C(=O)CC[C@@H]1/C=C/C(O)c1ccccc1,Ki,'=',2300,nM,5.64,,,UO_0000065,16.32,0.31,2.34,7.24,0,CHEMBL763258,Binding affinity was determined against prostanoid EP4 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137967,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,
CHEMBL1093125,,None,552.53,1,4.36,27c,O=C(/C=C/c1cccc2c1N(Cc1ccc3ccccc3c1)C(=O)C2O)NS(=O)(=O)c1cc(F)c(F)cc1F,IC50,'=',8700,nM,5.06,,,UO_0000065,9.16,0.18,0.7,4.88,0,CHEMBL1107243,Binding affinity to human EP4 receptor by radioligand displacement assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1156157,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,
CHEMBL3979233,,None,519.1,2,5.9,BDBM184621,COC(=O)CCC/C=C\C[C@H]1C(=O)C(C)(C)[C@@H](O)[C@@H]1/C=C/C(O)CCc1sc2ccccc2c1Cl,EC50,'=',141,nM,6.85,,332960,UO_0000065,13.2,0.27,0.95,8.17,0,CHEMBL3887098,Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3986534,,None,414.54,0,3.64,BDBM184628,COC(=O)CCC/C=C\C[C@H]1C(=O)C(C)(C)[C@@H](O)[C@@H]1/C=C/C(O)Cc1ccccc1,IC50,'=',1400,nM,5.85,,332970,UO_0000065,14.12,0.27,2.21,6.98,0,CHEMBL3887098,Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3922155,,None,456.6,0,4.76,BDBM184631,CC1(C)C(=O)[C@H](C/C=C\CCCC(=O)O)[C@@H](/C=C/C(O)Cc2cc3ccccc3s2)[C@@H]1O,IC50,'=',310,nM,6.51,,332976,UO_0000065,14.25,0.28,1.75,6.86,0,CHEMBL3887098,Radioligand Binding: HEK-293 cells stably expressing the human or feline FP receptor,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3975257,,None,554.63,1,3.1,II-47,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(NC(=O)c4ccccn4)c(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3943681,,None,510.61,1,4.12,II-57,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3cc(OCC(=O)O)cc(-c4ccccc4)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3940995,,None,544.59,1,2.69,II-58,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(NC(=O)c4ccno4)c(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3963140,,None,516.58,1,2.81,II-61,Cc1nnc(-c2ccc(N3CCN(S(=O)(=O)c4ccc(OC(C)C)cc4)CC3)cc2OCC(=O)O)o1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3905338,,None,477.54,0,1.55,II-81,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(C(N)=O)c(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881225,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in cAMP production,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL2385905,,None,472.97,1,5.81,36,CCc1ccc(-c2ccc(C(=O)N3CCc4c(c5cccc(Cl)c5n4CC(=O)O)C3)cc2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2388932,Inhibition of beta-arrestin binding to recombinant human prostanoid EP4 receptor expressed in HEK293 cell membranes by beta-lactamase complementation assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2385063,1,Scientific Literature,J Med Chem,2013,CHEMBL3307715,,
CHEMBL2385904,,None,438.53,1,5.15,35,CCc1ccc(-c2ccc(C(=O)N3CCc4c(c5ccccc5n4CC(=O)O)C3)cc2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2388932,Inhibition of beta-arrestin binding to recombinant human prostanoid EP4 receptor expressed in HEK293 cell membranes by beta-lactamase complementation assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2385063,1,Scientific Literature,J Med Chem,2013,CHEMBL3307715,,
CHEMBL2386075,,None,358.39,0,3.13,22,O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccs1)CC2,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2388932,Inhibition of beta-arrestin binding to recombinant human prostanoid EP4 receptor expressed in HEK293 cell membranes by beta-lactamase complementation assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2385063,1,Scientific Literature,J Med Chem,2013,CHEMBL3307715,,
CHEMBL563949,,None,366.35,0,2.49,13l,Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(F)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1051803,Antagonist activity against prostaglandin E4 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1153075,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,
CHEMBL3260439,,None,338.36,0,4.54,32,COc1ccccc1-c1ccc(OCc2cc(C(=O)O)oc2C)cc1,Ki,'=',1600,nM,5.8,,,UO_0000065,17.13,0.32,1.26,8.41,0,CHEMBL3266970,Displacement of [3H]PGE2 from human prostanoid EP4 receptor expressed in cell membranes by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3259671,1,Scientific Literature,Bioorg Med Chem Lett,2014,None,,
CHEMBL3260446,,None,350.37,0,4.73,39,CC(=O)c1ccc(-c2ccc(OCc3cc(C(=O)O)oc3C)cc2)cc1,Ki,'=',150,nM,6.82,,,UO_0000065,19.48,0.36,2.09,8.89,0,CHEMBL3266970,Displacement of [3H]PGE2 from human prostanoid EP4 receptor expressed in cell membranes by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3259671,1,Scientific Literature,Bioorg Med Chem Lett,2014,None,,
CHEMBL3260450,,None,316.34,0,3.38,43,Cc1oc(C(=O)O)cc1COc1ccc(-c2csnn2)cc1,Ki,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3266970,Displacement of [3H]PGE2 from human prostanoid EP4 receptor expressed in cell membranes by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3259671,1,Scientific Literature,Bioorg Med Chem Lett,2014,None,,
CHEMBL3260430,,None,322.36,0,4.46,18,Cc1oc(CC(=O)O)cc1COc1ccc(-c2ccccc2)cc1,Inhibition,'=',61,%,,,,UO_0000187,,,,,0,CHEMBL3266971,Displacement of [3H]PGE2 from human prostanoid EP4 receptor expressed in cell membranes at 10 uM by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3259671,1,Scientific Literature,Bioorg Med Chem Lett,2014,None,,
