"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL182555";"";"None";"365.43";"0";"4.44";"1";"CCCCOc1ccc(C(=O)n2c(C)cc3c(CC(=O)O)cccc32)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL830431";"Ability to inhibit the binding of [3H]PGD-2 radioligand to membranes of CHO cells stably expressing mouse Prostaglandin E receptor EP4";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137871";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";""
"CHEMBL62885";"";"None";"406.56";"0";"4.42";"7";"CCCC1([C@@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2C/C=C\CCCC(=O)O)CCCC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763253";"Binding affinity towards mouse Prostanoid EP4 receptor in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133892";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL2036307";"";"None";"453.60";"0";"4.40";"3b";"O=C(O)CCCSCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)Cc1cccc(-c2ccccc2)c1";"Ki";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"19.75";"0.38";"4.56";"11.51";"0";"CHEMBL2038100";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2036310";"";"None";"494.66";"0";"4.26";"3e";"O=C(O)CCCSCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)Cc1cccc(N2Cc3ccccc3C2)c1";"Ki";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"16.89";"0.33";"4.10";"10.31";"0";"CHEMBL2038100";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1094464";"";"None";"508.06";"2";"7.07";"3";"Cc1cc(C)cc([C@@H](CC(C)C)NC(=O)c2cc(COc3ccccc3Cl)ccc2CCC(=O)O)c1";"Ki";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"13.55";"0.26";"-0.18";"9.10";"0";"CHEMBL1117303";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1158583";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";""
"CHEMBL1929536";"";"None";"455.58";"0";"4.23";"10";"O=C(O)CCCSCCN1C(=O)OC[C@@H]1/C=C/[C@@H](O)Cc1cccc(-c2ccccc2)c1";"Ki";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"16.58";"0.32";"3.32";"8.67";"0";"CHEMBL1932311";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1926627";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2315050";"";"None";"461.36";"1";"6.23";"12";"CCC(C)NC(=O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320401";"Antagonist activity at mouse EP4 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2311344";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL2315047";"";"None";"459.35";"1";"5.93";"9";"O=C(c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1)N1CCCC1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320401";"Antagonist activity at mouse EP4 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2311344";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL1094813";"";"None";"501.67";"2";"7.03";"12";"Cc1cc(C)cc([C@@H](CC(C)C)NC(=O)c2cc(COc3cc(C)ccc3C)ccc2CCC(=O)O)c1";"Ki";"'='";"92.0";"nM";"7.04";"";"";"UO_0000065";"14.03";"0.26";"0.01";"9.30";"0";"CHEMBL1117303";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1158583";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";""
"CHEMBL1091741";"";"None";"575.64";"2";"5.42";"16";"O=C(CCc1ccc(Cn2cccn2)cc1OCCc1ccc2ccccc2c1)NS(=O)(=O)c1ccc(F)c(F)c1";"Ki";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"9.76";"0.19";"0.20";"6.22";"0";"CHEMBL1104422";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1156219";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";""
"CHEMBL2036312";"";"None";"494.61";"0";"4.54";"3g";"O=C(O)CCCSCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)Cc1cccc(-c2nc3ccccc3o2)c1";"Ki";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"19.61";"0.38";"5.16";"9.34";"0";"CHEMBL2038100";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2036322";"";"None";"534.66";"2";"5.50";"4i";"O=C(O)c1csc(SCCN2C(=O)CC[C@@H]2/C=C/[C@@H](O)Cc2cccc(-c3cc4ccccc4o3)c2)n1";"Ki";"'='";"0.12";"nM";"9.92";"";"";"UO_0000065";"18.56";"0.37";"4.42";"9.55";"0";"CHEMBL2038100";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL359564";"";"None";"455.51";"0";"4.90";"3d";"Cc1cc2c(CC(=O)O)cccc2n1C(=O)c1ccc(OCC2COc3ccccc3C2)cc1";"Ki";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"11.98";"0.22";"0.56";"7.02";"0";"CHEMBL830431";"Ability to inhibit the binding of [3H]PGD-2 radioligand to membranes of CHO cells stably expressing mouse Prostaglandin E receptor EP4";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137871";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";""
"CHEMBL60894";"";"None";"438.99";"0";"4.32";"12";"COCc1cccc(C[C@H](O)/C=C/[C@@H]2[C@@H](CCCCCCC(=O)O)[C@H](Cl)C[C@H]2O)c1";"Ki";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"19.52";"0.39";"4.25";"9.85";"0";"CHEMBL763255";"Affinity for mouse Prostanoid EP4 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL1096382";"";"None";"472.63";"1";"6.89";"23";"Cc1cccc(Nc2ccc(CCC(=O)O)c(C(=O)N[C@H](CC(C)C)c3cc(C)cc(C)c3)c2)c1";"Ki";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"14.27";"0.26";"-0.15";"8.60";"0";"CHEMBL1117303";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1158583";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";""
"CHEMBL4453648";"";"None";"484.48";"1";"5.10";"52";"C[C@H](NC(=O)c1c(C2=CCCC2)nnn1Cc1ccc(C(F)(F)F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'='";"400.1";"nM";"6.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380430";"Antagonist activity at mouse EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";""
"CHEMBL495";"ALPROSTADIL";"4.0";"354.49";"0";"3.48";"5 (isomer)";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O";"EC50";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL763252";"Effective concentration for increased intracellular c-AMP production by mouse Prostanoid EP4 receptor";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";""
"CHEMBL1933722";"";"None";"432.57";"0";"3.39";"3";"Cc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=O)N2CCSc2nc(C(=O)O)cs2)c1";"Ki";"'='";"0.41";"nM";"9.39";"";"";"UO_0000065";"21.70";"0.44";"6.00";"10.35";"0";"CHEMBL1961333";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1955856";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL495";"ALPROSTADIL";"4.0";"354.49";"0";"3.48";"PGE1";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O";"Ki";"'='";"3.3";"nM";"8.48";"";"";"UO_0000065";"23.93";"0.46";"5.00";"8.94";"0";"CHEMBL763254";"Evaluated for its competitive binding affinity towards mouse Prostanoid EP4 receptor in CHO cells expressing prostanoid receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL294108";"";"None";"372.53";"0";"3.18";"5";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1SCCCCCC(=O)O";"Ki";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"24.57";"0.50";"5.97";"9.65";"1";"CHEMBL763254";"Evaluated for its competitive binding affinity towards mouse Prostanoid EP4 receptor in CHO cells expressing prostanoid receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL183933";"";"None";"379.46";"0";"4.75";"9b";"CCCCOc1ccc(C(=O)n2c(C)c(CC(=O)O)c3cc(C)ccc32)cc1";"Ki";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"14.91";"0.28";"0.91";"8.26";"0";"CHEMBL828214";"Binding affinity for mouse Prostanoid EP4 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137193";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL6";"INDOMETHACIN";"4.0";"357.79";"0";"3.93";"Indomethacin";"COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL828214";"Binding affinity for mouse Prostanoid EP4 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137193";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL361457";"";"None";"413.47";"0";"4.89";"2b";"Cc1cc2c(CC(=O)O)cccc2n1C(=O)c1ccc(OCCc2ccccc2)cc1";"Ki";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"13.84";"0.25";"0.83";"8.35";"0";"CHEMBL830431";"Ability to inhibit the binding of [3H]PGD-2 radioligand to membranes of CHO cells stably expressing mouse Prostaglandin E receptor EP4";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137871";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";""
"CHEMBL603653";"";"None";"408.50";"1";"6.15";"14";"O=C(O)/C=C/c1ccc(Cc2ccccc2)cc1OCCc1ccc2ccccc2c1";"Ki";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"13.90";"0.25";"-0.47";"12.20";"0";"CHEMBL1073246";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152570";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL594365";"";"None";"414.53";"1";"6.21";"15";"O=C(O)/C=C/c1ccc(Cc2cccs2)cc1OCCc1ccc2ccccc2c1";"Ki";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"13.65";"0.26";"-0.55";"12.16";"0";"CHEMBL1073246";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152570";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL593764";"";"None";"396.48";"0";"4.97";"6";"Cc1c(C)c2c(c(C)c1O)CCC(C)(CCOc1ccccc1/C=C/C(=O)O)O2";"Ki";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"14.09";"0.26";"0.62";"7.35";"0";"CHEMBL1073246";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152570";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL365908";"";"None";"457.48";"0";"4.48";"3f";"Cc1cc2c(CC(=O)O)cccc2n1C(=O)c1ccc(OC[C@H]2COc3ccccc3O2)cc1";"Ki";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"12.87";"0.24";"1.41";"6.77";"0";"CHEMBL830431";"Ability to inhibit the binding of [3H]PGD-2 radioligand to membranes of CHO cells stably expressing mouse Prostaglandin E receptor EP4";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137871";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";""
"CHEMBL64542";"";"None";"410.56";"0";"2.41";"9";"O=C(O)CSCCCS[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)Cc1ccccc1";"EC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763251";"Effective concentration which increases intracellular c-AMP production in mouse Prostanoid EP4 receptor";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";""
"CHEMBL62305";"";"None";"440.58";"0";"2.41";"13";"COc1ccccc1C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1SCCCSCC(=O)O";"Ki";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"17.01";"0.35";"5.08";"7.20";"0";"CHEMBL763254";"Evaluated for its competitive binding affinity towards mouse Prostanoid EP4 receptor in CHO cells expressing prostanoid receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL364421";"";"None";"395.46";"0";"4.45";"1b";"CCCCOc1cccc(C(=O)n2c(C)c(CC(=O)O)c3cc(OC)ccc32)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL828214";"Binding affinity for mouse Prostanoid EP4 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137193";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL1929526";"";"None";"403.52";"0";"3.32";"1";"COCc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=O)N2CCCCCCC(=O)O)c1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"19.83";"0.38";"4.68";"9.19";"0";"CHEMBL1932311";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1926627";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1929546";"";"None";"403.59";"0";"4.54";"20";"CCc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=S)N2CCCCCCC(=O)O)c1";"Ki";"'='";"0.83";"nM";"9.08";"";"";"UO_0000065";"22.50";"0.44";"4.54";"14.94";"0";"CHEMBL1932311";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1926627";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL223151";"";"None";"357.52";"0";"3.07";"5";"CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)N1CCSCCCC(=O)O";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"24.33";"0.50";"5.63";"11.18";"1";"CHEMBL1936150";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1932948";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308072";"";""
"CHEMBL1957430";"";"None";"431.58";"0";"4.00";"10d";"Cc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=O)N2CCSc2ccc(C(=O)O)s2)c1";"Ki";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"21.08";"0.43";"5.10";"11.69";"0";"CHEMBL1961333";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1955856";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1933719";"";"None";"413.54";"0";"3.84";"7";"Cc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=O)N2CCCc2ccc(C(=O)O)s2)c1";"Ki";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"22.30";"0.43";"5.38";"11.85";"1";"CHEMBL1936150";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1932948";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308072";"";""
"CHEMBL364841";"";"None";"470.53";"0";"4.54";"3g";"Cc1cc2c(CC(=O)O)cccc2n1C(=O)c1ccc(OC[C@@H]2CN(C)c3ccccc3O2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL830431";"Ability to inhibit the binding of [3H]PGD-2 radioligand to membranes of CHO cells stably expressing mouse Prostaglandin E receptor EP4";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137871";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";""
"CHEMBL1207972";"";"None";"406.24";"1";"5.40";"7";"O=C(O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320401";"Antagonist activity at mouse EP4 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2311344";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL495";"ALPROSTADIL";"4.0";"354.49";"0";"3.48";"2b (PGE1)";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O";"Ki";"'='";"3.3";"nM";"8.48";"";"";"UO_0000065";"23.93";"0.46";"5.00";"8.94";"1";"CHEMBL763253";"Binding affinity towards mouse Prostanoid EP4 receptor in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133892";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
