mid,smiles
2576,CCC1=NC(NC)=C(C)C(OC2=CC(C)=CC=C2C(C)C)=N1
2577,O=C(CSC1=NC2=CC=CC=C2S1)OC1CCOC1=O
2578,NCC1=CNC=C1C1=CC=C(Cl)S1
2579,C=CCC1COC2C3=CC=C(Cl)C=C3CCC2N1
2580,CC(C)(C)C1=C(C#N)SC(CCN2CCOCC2)=N1
2581,CCC(C)CN(CC)CC(C)(CO)CO
2582,CCOC1=CC(C=C2SC(=S)N(CC3=CC=CC=C3)C2=O)=CC=C1OCC(=O)O
2583,NCC1=CC=CC=C1SCC1=CSC2=CC=CC=C12
2584,O=S(=O)(Cl)C1=CC=C(C2=CC=C(OC(F)(F)F)C=C2)C(F)=C1
2585,COC(=O)C(NC1CCCSC1C)C(C)C
2586,CCC1=CC=C2C(C=CC(=O)O)=CC=C(C(C)C)C2=N1
2587,C1=CC=C2C(=C1)C=CC=C2COCC1=CC=CC=C1
2588,CC(C)C1=C(N)SC(N)=N1
2589,O=C(CC1=CSC=C1)N1CCCC(C2=CC=CC(OCF)=C2)C1
2590,CC1=CC(C)=NC2=CC(CSC3=CC=C(C(=O)O)C=C3)=CC=C12
2591,CC1=CC(Br)=C(S(=O)(=O)N(C)C(C)C(C)C)C=C1C
2592,COC1=CC=C(C(C)NCC2=CSN=N2)C=C1OC
2593,CCOC(=O)NC(=O)C1=CC(OC)=C(OC)C(OC)=C1
2594,COC1=CC=CC2=C1C(C)=C(B(O)O)N2
2595,CC1=CC=C(S(=O)(=O)N2CCC=CC2OCC2=CC=CC=C2)C=C1
2596,CCC(C)C1=CC=C(C2=C(Br)C(C(=O)O)=NO2)C=C1
2597,CCCC1CCC2=C(C1)C(=O)OC1=CC(OCC)=CC=C12
2598,CC1=CC(O)=C(C(C)C)C=C1S(=O)(=O)NC1=CC=C(Br)C=C1
2599,COC1=CC=C(C2=NC(C)=C(C(C)=O)O2)C=C1OC
2600,COC1=CC=CC=C1C1=NNC(=S)N1NCC1=CC(Cl)=C(OC)C(OC)=C1
2601,CCOC1=CC(C=C(C#N)C2=NC3=CC=CC=C3N2)=CC=C1O
2602,COC1=CC=CC=C1C1=CC2=CC=CC=C2N1S(=O)(=O)C1=CC=CC=C1
2603,CC1CCCC(C)N1C(=O)C1=CC=C(S(=O)(=O)N2CCOCC2)O1
2604,CCC1=C(Cl)N=C(CC2=CC=CC(Cl)=C2F)N=C1Cl
2605,O=C(O)C(S)=CC1=CC(F)=CC=C1F
2606,O=C1SC(=CC2=CC(Cl)=CC=C2O)C(=O)N1CC1=CC=CC2=CC=CC=C21
2607,CC1=NC2=CC=CC=C2N=C1SC(C)C(=O)NC1=CC=CC(Cl)=C1
2608,O=CC1=CC=C(OCC2CCOC3=CC=CC=C32)C=C1F
2609,CC(CC1=CC=C(OC2=CC=CC=C2)C=C1)CN1CCCC1C(=O)O
2610,CCN(C(=O)C(C)N)C(C)C1=CC=C(OC)C=C1
2611,CCNC(=S)NN=C1C2=CC=CC=C2C2=CC=CC=C21
2612,CCOC(C1=CC(OC)=C(O)C(OC)=C1)C(O)CO
2613,CCC(N)C1=COC(C)=C1
2614,O=C(O)CCCC1=CC(F)=C(Cl)C(F)=C1F
2615,C=CCCOC1=C(C)C=C(CNCC)C=C1C
2616,CC1=CC=C(OCCSC2=NN=C(N)S2)C=C1
2617,O=C(O)C1=CC=C(C#CC=CC2=CC=CC=C2C2=CC=C(CO)C=C2)C=C1
2618,CC1=CC=C2N=C(C3=CC=CC(CC=O)=C3)C=C(C(=O)O)C2=C1
2619,CC1=CC(OC(C)C(=O)NC(C)(C#N)C(C)C)=CC(C)=C1Cl
2620,CC1(C)OB(C2=CC=C(NC(=O)CC3CC3)C(C#N)=C2)OC1(C)C
2621,CC1=CC=C(OC(C)C)C(C(N)=O)=C1
2622,O=C(O)C1=CC=C(COC2=CC=CC(Cl)=C2Cl)N=C1
2623,CCNC(=O)OCC(SCC)C(NC(=O)O)C(C)=O
2624,COC1=CC=C(C2=CC=CC=C2)C=C1CCC(C)=O
2625,CN(C)C(C1=CC=C(Cl)C(Cl)=C1)C1CCC(=O)CC1
2626,CC1=CC=CC(C(CN)CC2=CC=CC(C(F)(F)F)=C2)=C1
2627,COC1=CC=CC=C1CC(C)CC(=O)NC1=NC2=C(CCCC2)S1
2628,COC(C(=O)C1=CSC=C1)C(C)(C)C
2629,CC1=CC(C)=CC(COC2=CC=C(C#CCCO)C=C2Br)=C1
2630,C=CCC(C)(C#N)CC1=CC=C(Cl)C=C1
2631,CC1=CC=C(OC2CC(C(=O)O)C2)C(C2=CC(=O)C3=CC=CC(Cl)=C3O2)=C1
2632,O=C(O)C1CC2=CC(Br)=CC(F)=C2OC1C(F)(F)F
2633,CCCNC1CC(C)CCC1C(C)(C)CCCS(C)(=O)=O
2634,CC(=O)CCC(=O)OCC(=O)C1=CC=C(Cl)C(Cl)=C1
2635,CC(C)(C)C1=CC=C2CCCC(CCO)C2=C1
2636,CC(C)(C)OC(=O)NCC(C)(C1CCC1)S(=O)(=O)O
2637,O=C(C1=CC=CS1)C1=CC=CC=C1S
2638,CC(C)(C)C1CCC(NC(=O)C2CC(=O)N(C3=CC=CC=C3F)C2)CC1
2639,CC1=CC(OCC2=CC=CC=C2)C(O)(C(=O)O)C=C1
2640,CC1=CC=CC(C2=C(C3CCCCS3(=O)=O)NN=C2N)=C1
2641,CC1=CC(C)=C(C(O)C(C)(C)C)S1
2642,CCC1=NN=C(CNC(C)C2=CC=C(F)C=C2C)S1
2643,CC(C)C1=CC(Br)=CC(C(C)C)=C1N
2644,COC1=CC=C(C=C2CCCC3C2=NC(=S)NC3C2=CC=C(OC)C(OC)=C2)C=C1OC
2645,CN(C)CC1=CC=CC(COC2=CC=CC3=C2C(O)(CCO)C2=CC=CC=C2S3)=C1
2646,CCCC(N)CC(=O)OC1CCCC1
2647,CC(NC(=O)C1=CC=C(OC2CCSC2)N=C1)C1=CC=CC=C1
2648,COC1=CC=C(C=C2C=C(C3=CC=C(Cl)C=C3)OC2=O)C=C1
2649,O=C1C(Br)CCN1CCCC(F)(F)F
2650,COC1=C(Cl)C=CC(Cl)=C1B(O)O
2651,CC(C)(C)OC(=O)C1=C(CBr)NC(=O)S1
2652,C1=CC=C(C2CCCC(C3=CC=CC=N3)P2C2CCCCC2)C=C1
2653,CCCOC1=CC=C(OCCN2CCCC3(CCCC3O)C2)C=C1
2654,COC1=CC=C(C(C)(C)C2=CC=C(OC3=CC=C(C(=O)O)C=C3)C=C2C)C=C1C(C)(C)C1=CC=C(O)C=C1
2655,CNC(C1=CC(C)=CC=C1F)C1(C#N)CC1
2656,COC(=O)N1CC(F)CC1C(=O)O
2657,COC1=CC=C2N=CC=C(C(O)CCC3CCN(CC#CC4=CC(F)=CC(F)=C4)CC3C(=O)O)C2=C1
2658,CCOC(=O)C(C)C1=NC2=CC=CC=C2N1
2659,CC1=C(C(F)(F)C(F)(F)F)C=CC2=C1C(=O)C(C)(C)C(=O)N2
2660,CC1=CC=C(S(=O)(=O)OCC2CN3C(COC(C)C)=CC(=O)N=C3O2)C=C1
2661,CC1=CC(C)=CC(CC(C)NC(C)C2=CN=CC=N2)=C1
2662,CCOC1=CC=C(OCC2=CC=CC(C3C(C#N)=C(N)OC4=C3C(=O)OC3=CC=CC=C34)=C2)C=C1
2663,O=C1CCC(CC2COC3=CC=CC=C32)O1
2664,CCCCC(=O)C1=CC2=C(C=C1C)C(=O)CC2
2665,O=C(O)C1=CC=CC(C2=CC=C(Cl)C=N2)=C1
2666,COC1=CC=CC(COC(=O)CC2=CC=CS2)=C1
2667,CC1=C(C(=O)OC(C)C)C(C2=CC=CC=C2Cl)C2=C(CC(C3=CC=CS3)CC2=O)N1
2668,CC1=C(C)C(C)=C(C=CC2=CC=CC=C2)C(C)=C1C
2669,C=CCC1=C(NCC2=CC=C(Cl)C=C2Cl)N(C)C(=O)C(C#N)=C1C
2670,O=C(COC1=CC=CC=C1)NC(C1=CSC=C1)C1=CC=CS1
2671,O=C(CC1CCCO1)C(O)C1=CC=CC=C1
2672,CC1=CC=CC=C1N1C(C)=CC(C(=O)OCC(=O)C(C#N)=C2N(C)C3=CC=CC=C3N2C)=C1C
2673,CCCC1=CC2=CC(F)=C(C3=CC=C(F)C(F)=C3)C=C2CC1
2674,CC1=CC=CC(C)=C1CC1(C#N)CCC2(CCCCC2)CC1
2675,CN(C)C1=NC2=C(CCNC2)C(C(C)(C)C)=N1
2676,CCN(CC)C(=O)OC1=C(C2=CC=C(C)C=C2)OC2=CC=CC=C2N2C=CC=C12
2677,CCN(CC)S(=O)(=O)C1=CC=CC(C(=O)NCC(O)C2=CC=C(OC)C(OC)=C2)=C1
2678,COC1=CC=C(C)C=C1C(C)NC(=O)C1=C(C)ON=C1C
2679,CC(C)(C)C1=CC(C(C)(C)C)=C2C=C(S(=O)(=O)O)C=CC=C12
2680,O=C(C=CC1=CC=CC=C1)NC1=CC=CC=C1
2681,CC1=CC(F)=CC=C1C1CCCCCCC1
2682,CCCNC1C(SCC(=O)OC(C)(C)C)CCCC1(C)C
2683,CC1=CC=CC=C1C=CC(=O)OCC1=CC=CO1
2684,COC1=CC=C(C)C=C1C1=CC=CC(CCO)=C1
2685,O=C(COC1=CC=CC=C1)NC1=CC2=CC=CC=C2C=C1C(=O)O
2686,O=C(CCC1=NC=C(C2=CC=C(F)C=C2)O1)NC(CC1CC1)C(=O)O
2687,COC1=CC=CC=C1C1=CC=C2C=NC(NC3=CC=C(N4CCN(C)CC4)C(OC)=C3)=NN21
2688,O=C(C1=CC=C(COC2=CC=C(F)C=C2)O1)N1CCN(S(=O)(=O)C2=CC=CC(Cl)=C2)CC1
2689,O=C1C(=CC2=CC=CC(Cl)=C2Cl)OC2=CC(O)=CC=C12
2690,CC(C)CC1=CC=C(C(NC(=O)CCC2=CC=CC=C2)C(C)C)C=C1
2691,O=C(OC1CCCCC1)C1=CC(S(=O)(=O)Cl)=C(Br)C=C1Cl
2692,CC1=CC=C(C2=CC(C(=O)O)=C3C=C(F)C=C(F)C3=N2)C=C1C
2693,CC1=C(CC2=CC=C(I)C=C2)C=CN1
2694,COC1=CC(NC(=O)N(C)CC(C)C(=O)O)=CC=C1Br
2695,COC1=CC=CC(CC2=NSC(OC3=CC=CC(C(=O)O)=C3)=N2)=C1
2696,COC1=CC=C(C)C=C1CC(=O)C1=CC=C(F)C(F)=C1Br
2697,O=C(O)C1CC1C1=NC(CC2=C(F)C=CC=C2F)=NO1
2698,CCC1=NC(Cl)=C(C)C(SC(C)C(C)O)=N1
2699,O=S1(=O)OC2=CC=C(C3=CC=CC=C3)C=C2S1
2700,CC1CCCC(C2(O)CC(C(=O)O)C2)C1
2701,CCC1=C(CNCC2=CC=C(C)S2)C2=CC=CC=C2O1
2702,CC1=NC(C2=CC=CC=C2)=CS1
2703,O=C(O)CC1=CC=C(CCCS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1
2704,CCCNC(C1=CC=CC(F)=C1Br)C1=C(C)C=CS1
2705,COC(=O)C1=CC=CC2=CC(OC3CCC(C(F)(F)F)CC3)=CC=C21
2706,O=C1CCOC2=C(CCCC(=O)O)C=CC=C12
2707,O=C1C2=CC=CC=C2C=CC2=CC(CBr)=CC=C12
2708,CNC1C2=CC(OC)=CC=C2CSC1(C)C
2709,C=CCOC1=CC(F)=CC=C1C1C(C(=O)O)=C(C)NC(C#N)=C1C(=O)OC
2710,CC1=CC=C(CC(O)C2CC(C)(C)OC2(C)C)C=C1
2711,CC(C)CC1=NC(C2=CC=CC(Cl)=C2)=C(C(=O)O)S1
2712,COC1=CC=CC2=C1C(=O)[N+](C1=CC=CC=C1)=C2
2713,CC1=C(CN)C(S(=O)(=O)N(C)C(C)C)=NN1
2714,CCN1CCCCCCCCCCCC(=C(C)C)C1=C(C)C
2715,CC(C)(C)C(=O)C(NC(=O)OCC1=CC=CC=C1F)C(C)(C)C
2716,CC1=CC=C(C(=O)CC2=CC=C(C(C)(C)C)C=C2)C=C1C
2717,CC1(C)CCC(OCCl)CC1
2718,O=C1OCC2(CCNCC2)N1C1CCCC1
2719,CCC1CCC(N)(C2=CC=C(OC)C=C2OC)C1
2720,C1=CC=C(C2=NC=C(OCC3=NC=CS3)C=N2)N=C1
2721,COC1=CC=CC(C=CC(=O)NC2=CC=C(C)C=C2Cl)=C1
2722,CC(=O)OC1=CC=C(CC(C2=CC=CC=C2)[S+](CC2=CC=CC=C2)CC2=CC=CC=C2)C=C1
2723,CC(NC(C)C1CCCC1)C1=CC=C(F)C(F)=C1
2724,COC(=O)N1C2=CC=CC=C2CC1C(=O)O
2725,CC1=CC=C(C(C(C)N)N(C)C(C)C)C=C1
2726,CC(N)C1CCCCN1S(=O)(=O)CCC(F)(F)F
2727,COC1=CC=C(C)C(C#N)=C1C(=O)O
2728,CC1=CC=C(C2=CC(C(=O)OCC(=O)C3=C(C)SC(C)=C3)=C3C=CC=CC3=N2)C=C1
2729,O=C(NC1=CC=CC2=C1CCCC2)C1=CC(O)=CC=C1O
2730,CCOC(C)CNCC1=CC=C(C)C=C1
2731,COC(=O)CCC1=CSC(NCC2=CC=C(C)C=C2)=N1
2732,CCC(=O)OC1COC2C(OC(=O)C3=CC=CC=C3)COC12
2733,COC1=CC(C)=C(NC(=O)C2CC2C)C=C1OC
2734,CC1=CC=C(C=CC(=O)NC(CO)CC(C)C)S1
2735,CC1=C(CNCC(C)C)SC(CSC2=CC=CC=C2Cl)=N1
2736,COC1=CC(CC=O)=C(F)C=C1F
2737,C=C(C)C1CCC(C)OC(C)C1
2738,CN(C)C(C(=O)O)C1=CC=CC=C1OC(F)(F)F
2739,CC1=CC(OCC2=CC=CC=C2Cl)=CC=C1CCN
2740,O=C(O)CCCCC(=O)OCCSS
2741,O=CC1=CN=C2ON=CC2=C1
2742,CCOC(=O)C1=CC=CC(C2=CC=C(C=C3SC(=O)N(CC(=O)O)C3=O)O2)=C1
2743,COC1=CC=C(OC)C(C2=CSC(NC(=O)CCCC3=CC=C(Cl)S3)=N2)=C1
2744,CC1=CC=C2C(=C1)OCC(N)C(=O)N2C(C)C
2745,CSC1=CC=C(C=CC(=O)OCC(=O)NC(C)(C)C)C=C1
2746,O=C(O)C1=C(C(O)C2=CSC=C2)OC=C1
2747,CC1=CC=C2OCC=CC2=C1CC1=C(O)C=CC=C1Cl
2748,CNC1=CC=C(OC)C(C2=CC(=O)C3=C(O)C=C(OC)C(OC)=C3O2)=C1
2749,CCC(C)(C)CCCC(C)CC(C)(C)C
2750,O=C1C(Cl)=C(Cl)C(O)N1NC1=CC=CC=C1
2751,CC1=CC=C(NC(=O)COC2=CC=C(C#N)C=C2)C=C1C(F)(F)F
2752,O=C(O)C(CC1=CC=C(I)C=C1)CC1=CC=C(F)C=C1
2753,COC1=CC=C2N=C(CCNC(=O)C3=CC=CC=C3)NC2=C1
2754,COC(=O)C1=CC=CC(S(=O)(=O)N(C)CC2=NC=CS2)=C1
2755,CCCC1CCC(C2CCC(C(=O)C3=CC=C(OCC)C(F)=C3F)CC2)CC1
2756,CC1=C(C2=NC(C)(C)CO2)CN(C)C=C1
2757,COC1=CC=C(C2=C(I)C(N)=NO2)C(OC)=C1
2758,CC1=CC=CC=C1S(=O)(=O)N=C(NC1=CC=CC=C1)C1=CC=CC=C1
2759,CC(C)(C)C1=CC=C(OCCOC2=C(Cl)C=CC(F)=C2Cl)C=C1
2760,COC1=CC=C(C2=NN3C(C2)C2=CC=CC(OC)=C2OC3C2=CC=CC(Br)=C2)C=C1OC
2761,CC1=CC=C(S(=O)(=O)NC2=CC=CC(C(=O)OCC(=O)C3=CC=CC=C3Cl)=C2)C=C1
2762,COC1=CC=C(C2C3=CC=C(O)C=C3S(=O)(=O)CC(C)(C)C2O)C=C1F
2763,CC1=CC=C(OC(F)F)C(C(=O)COC(=O)C2=CC=C3OCOC3=C2)=C1
2764,CCOC1=CC=C(N(CC(=O)OC)CC(=O)OC)N=N1
2765,COC1=CC=C(NC(C)C(=O)NC(C)(C)C)C=C1
2766,CC1=CC=C(C=CC(=O)OC(C)C(=O)NCC2=CC=CS2)S1
2767,CC(C)C(C)(C)C1=CC(O)=CC=C1O
2768,OCC1=CC=CC(Cl)=C1OCC=CC1=CC=CC=C1
2769,CC(C)C1=CC=C(C=CC(O)O)C=C1F
2770,CC1=CC=C(CC2=C(C3=CC=C(F)C=C3)C(N)=NO2)C=C1
2771,CC(C)(C)OC(=O)N1CC(F)C1CC1=CC=CC(Cl)=C1
2772,CCC1(CNCC2=CC=C(C(C)(C)C)S2)CC1
2773,CC(=O)OC1=C(OC(C)=O)C(C)=C(OC(C)=O)C2=CC3=CC=CC=C3C=C21
2774,C=C(N=C(C=C(N)C1=CC=C(Cl)C(F)=C1)N1CCN(C2=NC=CC=C2Cl)CC1C)N1CCCC1C
2775,COC1=CC=C(Cl)C=C1S(=O)(=O)NC1=CC=CC(C(C)=O)=C1
2776,OCC1=CC=C(Br)C=C1SC1=CC=C(Cl)C(Cl)=C1
2777,CC1=CC=C(C(O)C2OCCC3=CC=CC=C32)C=C1
2778,CC(C)(C)C1=CC=C(COC2=CC=C(C3=CC=C(C(=O)O)C=C3)C=C2)C=C1
2779,CC(C)OC(=O)C(O)C1=CN(C)C2=CC=C(OCC3=CC=CC=C3)C=C12
2780,CC1=CC=C(C(CC(=O)O)CC(=O)O)C=C1
2781,CCCNC(=O)C1CCCCC1C(=O)O
2782,CC1=CC=C(C=CC(=O)OCC(=O)C2=CC=C(F)C(F)=C2)S1
2783,O=C(O)C(Cl)(Cl)CCl
2784,COC1=CC=C(C(CNC(=O)C=CC2=CC=C(C)C=C2)N(C)C)C=C1
2785,COC1=C(C)C=CC=C1CC1(O)CC1
2786,CC(C)C(C)(O)CC(CCN)C(=O)O
2787,CC1=CC=C(C2=NOC(C3=CN(C)C=C3)=C2)C=C1
2788,COC1=CC(C2=CC=CN=C2)=CC(OCC2=CC=CC=C2)=C1OC
2789,CC1=CC=CC(C)=C1C(=O)CC1=CC=CC(Cl)=C1Cl
2790,CC1=CC=C(C2=CC=C3NC=CC3=C2)C=C1
2791,CC1=CC(C2=CC=CC=C2F)=C(C(=O)O)C(CC2=CSC=C2)=N1
2792,COC1=CC=CC(C2CC(=O)NC3=NNC(C)=C32)=C1OC(F)F
2793,O=S(=O)(CCSC1=CC=CC=C1)NCC(O)C1CC1
2794,COC1=CC=C(CN)C=C1S(=O)(=O)NCCC1=CC=CS1
2795,CCOC(=O)C(=CC1=CC=C(F)C=C1)N1N=NN=C1C
2796,O=C(O)C1=C(C(O)C2=CSC=N2)OC=C1
2797,CC(C)(C)OC(=O)C1CC2CCCC2N1
2798,O=C(O)C1CCCC2C=CCCC21
2799,CC1=CC(=O)C2=CC(S(=O)(=O)C(F)(F)F)=CC=C2O1
2800,N#CC1=CC(F)=CC(COC2=CC=C(C3CCC(N)(CO)C3)C=C2)=C1
2801,CC1(C)C2=CC=CC(Br)=C2C2=CC=CC=C21
2802,CC(C)C1=CC=CC=C1OCCOC1=CC=C2CCCC2=C1
2803,CC1=CC(OCC(C)C)=CC=C1C(O)=C1C(=O)C(=O)N(CC2=CC=CN=C2)C1C1=CC=CO1
2804,CC(=O)C=CC1CCC2=CC=CC=C2N1S(=O)(=O)C1=CC=C(C)C=C1
2805,O=C(CC1CC2C3=CC(NC(=O)C4CCC4)=CC=C3OC2C(CO)O1)NCCC1=CC=CC=C1
2806,C=C(C)C(=O)NC(=O)N(CCCC)C1CC(C)CCC1C(C)C
2807,C=CC1=CC=CC=C1CCC#CC1=CC=CC=C1
2808,CC(CCBr)N(C1=CC=CC=C1)C1=CC=CC2=CC=CC=C21
2809,O=CC1=CC=C(OC(F)(F)C2=CC=CC=C2F)C=C1
2810,COC1=CC=C(Cl)C=C1C(N)C1=C(F)C=C(F)C=C1F
2811,CN(C)S(=O)(=O)N1CCCC(C(=O)NCCSC2=CC=C(Cl)C=C2)C1
2812,COC(=O)CCC(C1=CC=C(O)C=C1)C1=CC=C(OC)C=C1
2813,CC(C)COC1=CC=C(C2=CN3C=C(Cl)C=CC3=N2)C=C1
2814,CCOC1=CC=CC=C1C(C)(NCCN(C)C)C(=O)OC
2815,CC(C)CCNC(=O)C(C#N)=CC1=CC=CC(Cl)=C1F
2816,COC1=C(C(=O)NC(CCl)CC(C)C)C=CC=C1[N+](=O)[O-]
2817,CC(C)CC1=NC2=CC=C(C(N)=O)C=C2S1
2818,CC(=O)CC1=CC=CC=C1OC1CCOC2(CCOCC2)C1
2819,C=CCNC1=CC=C(S(=O)(=O)NC(C)CC)C=C1
2820,COC1=CC=CC2=C1C=CC(=O)O2
2821,O=C(O)C1=CC=C(OCC(F)(F)F)C=C1O
2822,COC1=CC=C(C)C(S(=O)(=O)NN=[N+]=[N-])=C1
2823,CCCOC1=CC=C2C(=C1)C=CN2CC1=CN=CC(Br)=C1
2824,CC1=CC=C(F)C=C1OCC1=CC=C2OCOC2=C1
2825,CCC1=CC=C(OCC(C)CNC(C)C)C=C1
2826,C=C(CC)C(=O)OCC1=CC=CC=C1
2827,CC1=C(CCN)C2=CC(Br)=CC=C2S1
2828,CC1=C(CNC2=CC=C(SC(F)(F)F)C=C2)C=NN1C
2829,CC1=C(C(=O)NCC2=CC=CC=C2)C(C2=CC=CC(Br)=C2)C2=C(CCCC2=O)N1
2830,O=C(CCC1=CC=CC=C1)CC1=CC=C2SC(C(=O)CO)=CC2=C1
2831,COC(=O)C(N)C1CCOC2=CC=CC(F)=C21
2832,CNC(C)(C#N)CCCOC1=CC(OC)=CC(OC)=C1
2833,CCCCN(CC)CCSC(C)C(=O)O
2834,O=C1C(=CC2=CC3=CC=CC=C3OC2)SC(=S)N1C1=CC=CC=C1F
2835,CC1=C(C)N(CC2=CC=C(F)C(C#CCCO)=C2)C(=O)S1
2836,CCNC(C(=O)C1=CC=CC(OC)=C1F)C(C)C(C)C
2837,CCC1CCC(C2(C3=CC(F)=CC(F)=C3)C=CC=CC2)CC1
2838,CC1=C(Cl)C=CC=C1C(O)C1=CCCCO1
2839,CCC1=CC=C(C(=O)C2=CC(OC)=CC=C2F)C=C1CC
2840,CC(C)C1=C(C2=CC=CC=C2)ON=C1C1=NC(C2=CC=C3OCCCOC3=C2)=NO1
2841,O=C(O)C1=CC(OCC2CCCSC2)=CC=C1Cl
2842,C=CCC1=CC(C=C2SC(=O)N(C(C)C(=O)OC)C2=O)=CC(OC)=C1O
2843,CC(C(=O)O)N(CC1=CC=CC=C1)S(=O)(=O)C1=CC=CC=C1
2844,CC1=CC(C)=NC(OC(C(=O)O)C(NC(=O)C2=CC=CS2)C2=CC=CC=C2)=N1
2845,O=C(NC1=CC=C(Br)C=N1)C1=C(Br)C2=NC(C3=CC=CC=C3)=CC(C(F)(F)F)=[N+]2N1
2846,CC1=CC=C2OC(CC(C)(C)CC(C)N)CC2=C1
2847,CCCC(C1=CC=NC=C1)N1C=CC2=CC(OC(=O)N3CCCCC3)=CC=C21
2848,O=C1C=CNC2=C(Cl)C=C(S(=O)(=O)Cl)C=C12
2849,CSC1=CC=C(CC2=CC=C(SC)C=C2C)C=C1
2850,CNC(=O)C1CCCC(C(F)(F)F)C1
2851,O=C(C1=CC=CC=C1)C1=CC(Cl)=CC=C1OCC(O)CO
2852,CC1=CC=C2OC(C3=CC=C(Br)C(C)=C3)=NC2=C1
2853,COC1=CC=C(NC(C)=O)C=C1S(=O)(=O)CCO
2854,O=C1C(O)=C2C=CC=CC2=C2N=CC=CC12
2855,COC1=CC=C(COC2=CC=C(F)C=C2F)C=C1CN
2856,CC1=CC(C)=CC(OCC(=O)NC2=CC=CC=C2OCC2CCCO2)=C1
2857,CC(C)C1C(=O)CCC2=CC(F)=CC=C21
2858,C1=CC=C(C2=C(C3=CNC=C3)ON=C2)C=C1
2859,CNCC1(C)CC1COCC1=CC=CC=C1
2860,CCOC(=O)C1=C(C)N=C(OC2=CC=CC=C2)N=C1C
2861,COC1=CC=C(C(C)(O)C2=CC=CC=C2C)C=C1F
2862,C=CC1=NC=CC=C1C(=CC)OC1=CC=NC2=C1NC(=O)C=N2
2863,O=C(O)C1=CC=C(F)C=C1[B-](F)(F)F
2864,CCCCN1C2=CC=CC=C2S(=O)(=O)N=C1SCC(=O)OCC
2865,COC1=CC=C2CCC3=CC=CC=C3C([N+]3(C)CC(N)C3)C2=C1
2866,CC1=CC=C(Cl)C=C1N1CC(C2=NOC(C3=CC4=C(CCCC4)S3)=N2)CC1=O
2867,CNC(C)C1=CC(F)=CC=C1OC1=CC=C(Cl)C=C1C
2868,CCC1=CC=CC(C)=C1C1=CC(OC)=C(COC2=CC=C(C)C=C2C)C=N1
2869,CCCC1=CC(O)=C(CCO)C=C1Br
2870,COC(=O)C1=CC=CC(OC2=CC=CC(C(C)C)=C2)=C1N
2871,CC1=CC(C)=C(C(O)C2CCCC2C(=O)O)S1
2872,O=C(NCC1=CC=C(S(=O)(=O)[O-])C=C1)C(F)(F)F
2873,CC(C)C(NC(=O)OC(C)(C)C)C(C)N
2874,CC1(C)OCC(COC(=O)C2=CC=CC=C2N)O1
2875,N#CCOC1=CC=C(NCC2=CC(Br)=CC3=C2OCC3)C=C1
2876,C=C(C)C1CC=C(C)C(OC2=CC=C(CN)C=C2Cl)C1
2877,CC1=C(Br)C=C(C(=O)C2OCCC2C)S1
2878,CC(C)C1=CC=C(NC(=O)C2=CC=C(F)C=C2F)C=C1
2879,CC(=O)CC1=CC=CC(Cl)=C1B1OC(C)(C)C(C)(C)O1
2880,COC(=O)C(C)N1C(=O)SC(=CC2=CC(Cl)=C(OCC3=CC=CC(C)=C3)C(OC)=C2)C1=O
2881,CC(C)C1=NC(N)=CC(SC2=CC=CC=N2)=N1
2882,C=CC(=O)NC(=O)C(C)=C(C)C
2883,CCCC(C)NC(=O)C(CC)OC1=CC=CC=C1
2884,C=CC(C)C(O)CCCCCCC
2885,CC1=CC=CC=C1OCC1=CS(=O)(=O)C2=CC(F)=CC=C12
2886,CCOC1=CC=C(C2C(C(=O)OC(C)C)=C(C)N=C3SC(=CC4=CC=C(C)O4)C(=O)N32)C=C1
2887,CC1=CC=C(S(=O)(=O)CC2=CC=C(C(=O)OCC3=CC=CC=C3)C=C2)C=C1
2888,CC1(C)CCCCC1C(=O)C1=CC=C2NC(=O)OC2=C1
2889,CCC1=CC=C(C2=CC=C(Cl)C(Cl)=C2)C=C1C1C(=O)CCCC1=O
2890,CC(C(=O)O)S(=O)(=O)C1=CC=CC(C(F)(F)F)=C1
2891,CC1=C(C)SC(C(=O)C2=CC=C3OCCNC(=O)C3=C2)=C1
2892,CC1=C2NC=CC2=CC(C2=CC=CC=C2)C=C1
2893,CC1(C)CC(=O)C=C(OS(C)(=O)=O)C1
2894,CC1=CC=C(S(=O)(=O)NC2=CC=CC=C2C(C)O)C=C1C
2895,COC1=CC=C(S(=O)(=O)N(CCC2=CC=CS2)CC2=CC=CO2)C=C1
2896,CC1=CC=CC(N2CCN(S(=O)(=O)C3=CC=C4CCCC4=C3)CC2C)=C1
2897,CC(C)(C)OC(=O)C(C#N)=CC1=CC=C(O)C=C1OC(F)(F)F
2898,O=S(=O)(O)OCC1=CC2=CC=CC3=CC=C4C=CC=C1C4=C32
2899,CNC(C1=CC(OC)=CC=C1OC)C1=CN(C)N=C1C
2900,COC1=CC=C(C2=CC=C(C3=CC=C(OC)C=C3)S2)C=C1
2901,COC1=CC=C(C2=C(C3=CC=C(OC)C=C3)N(C)C3=CC=CC=C32)C=C1
2902,CCN(CC)CC(C)NC(=O)C=CC1=CC=CC=C1F
2903,CNC(CCCC(C)C)C1CCC(C(C)C)CC1
2904,CCC1=NC=CC=C1C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(C(F)(F)F)C=C1
