mid,smiles
2676,O=C(C1=CC=CC(Cl)=C1)N(CCCl)C1CC1
2677,CN1C=CN=C1CCNS(=O)(=O)C1=CC(Br)=CC=C1Br
2678,N#CC1=CC=C(C2CCN(S(=O)NC3=CC=C4CCNC4=N3)CC2)C=C1
2679,CC(C(=O)O)C1CC(C2=C(O)C3=CC(Cl)=CC=C3OC2=O)=CCN1
2680,CC1=CC=C(C(N)=S)C(NCC(C)(C)NS(C)(=O)=O)=C1
2681,COC1=CC=C2C(=C1)C(C(O)CNC(=O)C1=CC=C(C(C)(C)C)C=C1)=CN2C
2682,N#CC1=CC=CC=C1COC(=O)CNC(=O)CC1=CC=CS1
2683,COC(=O)C1=CC=C2CNCC(C3=CC=CC=C3)OC2=C1
2684,CC1=CC=C(CC(O)CCOCC(F)F)C(Cl)=C1
2685,CCOC(=O)C1=CC=C(NC(=O)C(C)N2C(=O)COC3=CC=C(C)C=C32)C=C1
2686,CC(C(N)=O)N1CCCC1CC(O)C1=CC=CC=C1
2687,CC(C)CN1N=C(C(=O)N(C)CC2CCCC2O)C2=CC=CC=C2C1=O
2688,CCC(C)(C)CC(CC(C)(C)C)C(=O)O
2689,CC(C)N1N=C(C(=O)O)C(Cl)=C1C1=CC=C(C(C)(C)C)C=C1
2690,CCOC(=O)C1=CC=C(C(C)(C#N)C(=O)OCC)C=C1
2691,CC1=CC=CC=C1N(CCC1=CC=CC=C1)C1=CC=CC=C1
2692,C=C(CNC(C)(C)C)CSC1=CC=C(Br)C=C1
2693,CC1=C(C(=O)NCC2CCS(=O)(=O)C2)SC2=CC=CC=C21
2694,O=C(O)CCCC1=CC=C(CCCC2=CC=CC=C2)C=C1
2695,CSC1=CC=CC=C1C1=C(C2=CC=CC=C2F)C(N)=NO1
2696,COC1=CC=CC=C1S(=O)(=O)C1CC(C)(C)CCC1N
2697,O=C(NCCN1CCNCC1)C1=CC=C2OCCOC2=C1
2698,CCCC(C)C(CC1=C(C)N(C)N=C1C)NC
2699,CC(C)(C)C1=CC=CC(C2=CC=C(O)C=C2)=C1O
2700,CC1=CC=CC(C)=C1COC(=O)C(N)C(C)C
2701,CC1=CC=C(CC2=C(C3=CC=NC=C3)C(=O)N3CCCCCCC3=N2)C=C1
2702,CCOC(=O)C1=CC=CC(OCC(=O)NC2=CC(C(C)(C)C)=NN2C)=C1
2703,CC(C)C1=CC(C(=O)NC2=CC=C(Cl)C=C2F)=CC(Cl)=N1
2704,CC1=C(F)C=CC=C1C1=CC=C2ON=C(CC(=O)N3CCN(C(=O)OC(C)(C)C)CC3)C2=C1
2705,C=C(Br)CNC(=O)C1=CC=C(CSC)C=C1
2706,CC(C)CC1=CC=C(C(NC(=O)C2CCNCC2)C(C)C)C=C1
2707,O=C(CCC1=CC=C(F)C=C1)C1CCCC1
2708,CCC1CCCCC1(C(=O)O)N1C=CC=C1
2709,O=S1(=O)CCCC1CC(F)(F)C(F)(F)F
2710,CC1CCCC(C)C1=NNC(=O)C1=CC=C(Br)C=C1
2711,CCC1=C(CNCCOC)C=NN1C1=C(F)C=CC=C1Cl
2712,CC1=NC(C2=CC=CC=C2)=NC(C2=CC=CC=C2)=C1C(=O)O
2713,O=C(O)CC1=CC=C(CCNS(=O)(=O)C2=CC=C(Cl)C=C2)C2=CC=CC=C12
2714,CCCNC(C1=CC=CC(F)=C1Br)C1CCOCC1
2715,COC(=O)C1=CC=CC2=C(C)N=C(C3=CC=CC=N3)N12
2716,CC(C)(C)OC(=O)N1CC2CCC(C(O)(C3=CC=CC=C3)C3=CC=CC=C3)C2C1
2717,CC1=CC=C(Cl)C=C1NC(=O)C1=C(C)C=CS1
2718,COC(=O)C1=CC=C(Cl)C(NC(=O)CC2=CC=C(Br)S2)=C1
2719,O=C(C=CC1=CC=C(Cl)C=C1)NC1=CC=C(Cl)C=C1C(=O)C1=CC=CC=C1
2720,COC1=CC=C(CN(C)S(=O)(=O)C2=CC(Br)=CC=C2OC)C(OC)=C1
2721,COC1=CC=C(CN(C(=O)CN2N=CC=N2)C(C)C2=CC=CC=C2)C=C1
2722,COC1=CC=C(C(NC(=O)C2=NN(C)C(=O)C3=CC=CC=C32)C(C)C)C=C1
2723,COC1=CC=C(C2(C3=CC=C(OC)C=C3)NC(=O)N(CC(=O)NC3CCCCC3)C2=O)C=C1
2724,CC1=CC=C(C)C(OCCC(=O)NC2=NC(C3=CC=CC=C3)=CS2)=C1
2725,COC(=O)C1=CC(NC(=O)CC2=CC=CC=C2F)=CC(C(=O)OC)=C1
2726,CCC1=CC=C(C2=NC(C3=CC=C(F)C(Br)=C3)=NO2)C=C1
2727,CC1CCN(C2=NC=C(C(=O)N(C)CC3=CC=CC=C3)C=N2)CC1
2728,CC1=CSC=C1C(=O)N1CC(C)NC(C)C1
2729,CC(=O)C1=CC=CC(S(=O)(=O)N2CCS(=O)CC2)=C1
2730,COC1=CC=C(NC(=O)C(C)N(C)C2CCN(C)C(=O)C2)C=C1
2731,CC(C)C1=NC2=C(CCN(C3=NC=CC=C3C(F)(F)F)CC2)C(NC2=CC=CC(F)=C2)=N1
2732,O=C1CCCN1CCCN1C(=O)C2CNCC2C1=O
2733,O=C1COC2=CC=C(CCN3CCN(C4=CC=CC5=C4C=CS5)CC3)C=C2N1
2734,COC(=O)C1=C(NC(=O)C2CCCS2)C=CS1
2735,O=S1(=O)CCN2C=CC(C(F)(F)F)=C(Cl)C2=N1
2736,COC1=CC=C(C(NCC2=NC=C(C)O2)C(C)C)C=C1
2737,COC(=O)C1=CC(S(=O)(=O)NCC2=CC=CC=C2)=CC=C1Cl
2738,CCC(C)COC(=O)C(C#N)CCN
2739,CN(C(=O)C1=C(F)C=CC=C1Br)C1CCCNCC1
2740,CC(C)OC1=CC(Br)=CC=C1C(=O)NC1=NNN=N1
2741,COC1=CC=C(C2CN(CC3=CC=C(F)C(Cl)=C3)CCN2C(=O)O)C=C1
2742,COC1=CC=C(CN2CCN(C(C3=CC=CC=C3)C3=CC=C(F)C=C3)CC2)C=C1
2743,CCNC(=O)C(C)NC(=O)CC1=CC=CC2=CC=CC=C21
2744,CC(C)C(=O)N1CCC(C(=O)NC(CCO)C2CCCCC2)CC1
2745,COC1=CC=C(S(=O)(=O)N2CCCC2CO)C=C1F
2746,CCC1CC(C#N)(N(C)C)CCO1
2747,CC(C)(CN)C(=O)NC1=NN=C(C2=CC=CC=C2Cl)S1
2748,CC(C)C1(CNC(=O)C2=CC=C(O)C(Cl)=C2)CC1
2749,NC1=CC(C2=CC=C(C(F)(F)F)C=C2)=CC=N1
2750,CC1=CC=C(C=CC(=O)C2=CC=C(C)C(C)=C2)C=C1
2751,CNC1CCCCCC1C1=CC=C(Cl)C(OC)=C1
2752,CCCNC(=O)C1=CC=C(C2CCCN2C(=O)C2=NN3C=CC=NC3=N2)S1
2753,CNC(C)C1=CC=CC(OC2=CC=C(Br)C=C2Br)=C1
2754,COC1=CC=C(CC(=O)NC2=CC(C)=NN2C2=CC=C([N+](=O)[O-])C=C2)C=C1
2755,O=C(O)C1CCCCC1C(=O)C1CCC2=CC=CC=C2C1CN1C(=O)C2=CC=CC=C2C1=O
2756,CC1=CC=C2OC(C)(C)CC(NS(=O)(=O)C3=CC=C4C(=C3)CCN4C(=O)C3CC3)C2=C1
2757,O=C(O)C1=CC=C(C#CC2=CC=CC=C2NS(=O)(=O)C2=CC=C(C3CCC3)C=C2)C=C1
2758,CC1CCCC(C)N1C(=O)C1=CN=CC=N1
2759,O=C(C=CC1=CC=CO1)CC1(O)C(=O)N(CC2=CC=CC=C2)C2=CC=CC=C21
2760,COC1=CC=C(NC(=O)CCC2CCCN(C(=O)C3=CC4=NNN=C4C=C3)C2)C=C1Cl
2761,CC1=C(C2=NC(C)(C)CO2)CN(C)C=C1
2762,COC1=CC=C(C2=C(Cl)C(CCl)=NC3=C2C2=C(CNCC2)S3)C=C1OC
2763,CC1=CC=CC=C1S(=O)(=O)N=C1SC=CN1CC1=CC=CC=C1F
2764,CC(C)C1=CC=C(CNCC2=CN=CN2)C=C1
2765,COC1=CC=C(NC(=O)C(C#N)=CC2=CC=C(C)C(C)=C2)C=C1OC
2766,CCC1CC1N(CC1CCNCC1)C(C)C
2767,O=C(O)C=C1C=CC2CCCCC2C1
2768,CC1=CC(SCC2CCCNC2)=CC=C1F
2769,CCN(CC)C(=O)C1=CC=CC(NC(=O)CCNC2CC2)=C1
2770,CC1=NC(Cl)=C(C=O)C(C2=CC=C(F)C=C2C(F)(F)F)=N1
2771,C1=CC=C2C(=C1)CC1=CC(CNCCCCNCC3=CC=NC=C3)=CC=C12
2772,CC(=O)C1=CC=C(S(=O)(=O)N2CCC(CC(=O)O)CC2)S1
2773,CC1CCCN(CC2=CC=C(C(C)(C)C)S2)C1CN
2774,COC1=CC(C)=C(NCC2=CC(Br)=CC=C2F)C=C1OC
2775,CC1=NC2=C(C=CS2)C(=O)N1C1CCNC1
2776,CC(C)(C)C(=O)C1=CN=C2NC(C(F)(F)F)=CC2=C1
2777,CC1=CSC2=NC=NC(SCC3=CC=CC=C3)=C12
2778,CC1CCC(NS(=O)(=O)N2CCCC2)(C(=N)N)CC1
2779,CSC1=CC=C(C(=O)NC2=C(C)C=C(Cl)N=C2Cl)C=C1
2780,CC(C)CNC(=O)C(C)NC1=CC(F)=CC=C1[N+](=O)[O-]
2781,CC1(OCC(=O)O)CN(S(=O)(=O)C2=CC=CC(F)=C2)C1
2782,CC(C)C(=O)NC1=NC2=CC=C(NC(=O)C3(C4=CC=C5OCOC5=C4)CC3)C=C2S1
2783,CC(C)CNC1=CC(=O)N(CC2=CC=C(Br)C=C2F)N=C1
2784,CC(C)C1=CC=CC(NC(=O)CN2C(=O)C(C)COC3=CC=CC=C32)=C1
2785,CC(C)(C)OC(=O)C1CC1C=CS(=O)(=O)C1=CC=CC=C1
2786,O=S(=O)(NCCC1=CC=C(S)C=C1)C1=CC=CS1
2787,O=C(O)NCC1CCC(COC2=CC=CC=C2F)CC1
2788,CCC1=CC=C(NC(=O)C2=CC=C(S(=O)(=O)NC3=CC=CC=C3Cl)C=C2)C=C1
2789,O=C(C1=CC(F)=C(Cl)C=C1F)C1=C(Cl)C=CC=C1Cl
2790,COC1=CC=C(CN(C(=O)CN2CCN(C(C)=O)CC2)C2=CC=C(OC)C=C2)C=C1
2791,CC(C)C(C)(CC(=O)O)NC(=O)C1COCCO1
2792,CCOC1=CC=C(C(=O)C(Cl)=CC2=CC(OC)=CC(OC)=C2OC)C=C1
2793,CC(C)C1=NC(C(=O)NCC2=CC=C(N3CC(C)OC(C)C3)C(F)=C2)=CS1
2794,CC1=C(C=O)C(C=O)=C(C)N1C1=CC=CC=C1
2795,CC(C)(C)OC(=O)N1CC2(CC(NCC3=CC=C(C#N)C=C3)C2)C1
2796,CC1=CC=C(CCNC2=NC3=CC=CC=C3S2)C=C1
2797,CC1=CC(C(O)C(C)C)=CC=C1F
2798,CN(CC(F)(F)F)C1=CC=CC=C1CO
2799,COC1=CC=C(N2CCN(C(=O)CN(C)CC3=CC=C(C)C=C3C)CC2)C=C1
2800,CNC1(CC(=O)CC2=CC=CC=C2)CCC1
2801,CCN(CC)C1=CC=C(NC(=O)C2(NC(=O)OCC3=CC=CC=C3)CCC3=CC=CC=C3C2)C=C1
2802,CC(OCC1CCCCO1)C(=O)N1CCCC2=CC=CC=C21
2803,C=CC(C)NC(=O)NC1=CC=C(C)C=C1C(=O)O
2804,N#CC1=C(NCCO)N=C(NC2=CC=CC=C2)N=C1C1=CC=NC=C1
2805,CCOC(=O)C(C)C1=NC(CSC2CCCCC2)=NO1
2806,CC(=O)C1=CC=C(OCC(=O)C2=CC=CC=C2)C(F)=C1
2807,CCC(C)N(CC)S(=O)(=O)C1=CC=CC(CNC2CC2)=C1
2808,COC1=CC=CC=C1CNC(=O)NCCOC1=CC=C(C)C=C1
2809,CC(C)C(C)N(C)C(=O)CC1CCCCN1
2810,CC1=CC(C2=CC(C#N)=CC=C2F)=CC=C1O
2811,CC1=C(C2C3=CC=CC=C3C(=O)N2CC(=O)N2CCOCC2)C2=CC=CC=C2N1C
2812,O=C(O)C1=CC(C(F)(F)F)=CC=C1SC1=NC=CS1
2813,NC(C1=CC=CC=C1)C1=CC=C(Br)S1
2814,CN=C(NCC1=CSC=C1)NCC(OC)C1=CC=CC(Cl)=C1
2815,CCCC(CN)NS(=O)(=O)C1=CC=C(OCC)C(OC)=C1
2816,COC1=CC(C)=CC=C1C(=O)NN=CC1=CC(Br)=CC=C1OC(F)F
2817,CC(C)CC1=NOC(C2CCCN2S(=O)(=O)C2=CC=CC3=NSN=C23)=N1
2818,CCC1=CC=CC(NC(=O)C(C)OC2=CC=CC(Cl)=C2Cl)=C1
2819,CN(CC(=O)NC1CC1)CC(=O)C1=CC=C(I)C=C1
2820,CC1=CC=C(C)C(S(=O)(=O)NCC2=C(C)OC(C)=N2)=C1
2821,CCOC1=CC=C(C(C)=O)C=C1CS(=O)(=O)CC1=NC=CN1C
2822,CC1=CC(F)=CC(C)=C1NCC1=CC=NC=C1Cl
2823,CCCC1=CC(OC(C)C(=O)O)=CC=C1Br
2824,CCOC(C)(CC(=O)O)C1=CC=C(OCC2=CC(F)=CC(F)=C2)C=C1
2825,CC(=O)OC1CCCCC1C1=CCCCC1
2826,CCCOC1=CC=C(C(=O)C2=CSC=C2C)C=C1Br
2827,CC1=CC(=O)C(C(=O)NC(C(=O)O)C2CC2)=NN1C1=CC=CC=C1F
2828,CC(C)C1=CC(C(=O)N2CCC(O)(C3=CC=CC=C3)C3CCCCC32)=NN1
2829,CC1(C)C2CCC1(C)C(NC1=CC=CC=C1)C2
2830,C=CC1=C(C=CC)S(=O)(=O)CC2=C1N(C1=CC=C(Cl)C=C1F)N=C2C(=O)N1CCOCC1
2831,CCOC(=O)C(C)(C#N)CC1=CN=CC(F)=C1
2832,CC1=CC=C(CNCC2=CC=C(OC(C)C)C=C2)C=C1
2833,CC1=CC=C(NC(=O)CN(C)S(=O)(=O)C2=CC=C3C(=C2)C(=O)N(C)C(=O)N3C)C=C1
2834,CC1=CC(C)=NN1C(=O)CC(C[N+](=O)[O-])C1=CC=CC(Br)=C1
2835,CC(NCC1=CSC=C1)C1=CC=C(F)C=C1
2836,CC1=CC=C2C(=O)N(C(C)C(=O)C(C#N)C3=CC=CC=N3)C(=O)C2=C1
2837,CC1=NC(N2CCCCC2)=NC=C1C1=CC(=O)N(C2=CN=CC(F)=C2)N1
2838,CNC1=CC(SC2=CC=CC(F)=C2)=NC(C2CC2)=N1
2839,CCC(O)CN1CC(C)N(C)C(C)C1
2840,O=C(COC1=CC=C(Cl)C=C1Cl)N1CCCSCC1CN1CCCC1
2841,CCC(NCC1=CC=CC=C1C)C1=NC=CS1
2842,CCOC1=CC=CC(N)=C1C(=O)NC1=CC(Cl)=CC=C1C#N
2843,O=C(O)C1=CC=CC=C1C1C2C(=O)N(C3=CC=CC=C3F)C(=O)C2ON1C1=CC=CC=C1
2844,CCNCC1=CC=CC(S(=O)(=O)NC2=CC(Cl)=CC=C2Cl)=C1
2845,O=C(NC1=CC=CC(O)=C1)N1CCN(C2=NC=CC=N2)CC1
2846,COC1=CC=C(C2C=C3C=CC=CN3CCN2C(=O)NC2=CC=CC(O)=C2)C=C1OC
2847,CC(C)CC1=CC=C(C(C)NC2CCCC(C)(C)C2)C=C1
2848,CSC1=NN2C(=N1)N=C(C)C(CC(=O)NC1=CC=CC(OCC3CCCO3)=C1)=C2C
2849,CCN(C1=CC(Cl)=CC(C(=O)NCC2=NC=C(C)C(OC)=C2C)=C1C)C1CCCCC1
2850,CC(C)NCC(=O)N1CCC(CO)CC1
2851,CC1=CC=C(CN2C(=O)C3=CC(C4=CC=CO4)=NN3CC2(C)C(=O)NC2CCCCC2)C=C1
2852,CC1=CC=CC=C1C1=NC2=CC=CC=C2S1
2853,CCC(C)C1=CC=CC=C1NC(=O)C(C)NC1=CC=C2OCCCOC2=C1
2854,CC(C)C1=CC=C(C(N)C2CC2C)C=C1
2855,CCOC1=CC=CC(C2=NC=C(C(=O)O)C(C3CC3)=N2)=C1
2856,CCC(C1=CC=CC=C1)C1=NC(C2=CC=C(N)C=C2)=CS1
2857,CCN(CC(C)C(N)=S)S(=O)(=O)C1=CC=C(Br)C=C1Cl
2858,CC1=C(C)OC(CN2CC3CCNC3C2)=C1
2859,CCN1N=NC2=CC(C(=O)OCC(=O)NC3=CC=C(OC)C=C3)=CC=C21
2860,C=C(C)CNC(=O)C1=C(Cl)C2=CC=C(Cl)C=C2S1
2861,CC1=C(Cl)C=CC=C1NCC(=O)NC1=CC=C(OC(C)C)C=C1
2862,CC(C)C1=NN=C(C2CCN(CC(=O)N(C)C)CC2)O1
2863,O=C(NC1CCCCC1)C1=CC2=C(C=C1Cl)OCCO2
2864,CC(NC(=O)C1CCN(S(=O)(=O)CC2=CC=C(F)C=C2)CC1)C1=CC=CC=C1
2865,CCOC1=CC=CC=C1C1CC(N)C2=CC(Br)=CC=C2O1
2866,CCOC1CCN(C2=NC=C(Br)C=C2CO)CC1
2867,CCN(CCO)CCC1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34
2868,CC1=CC=CC=C1C1(C(=O)N2CC(C)C(N(C)C)C2)CCOCC1
2869,CC1(C(N)C2=CC=C3C=CC=CC3=C2)CCCS1
2870,O=S(=O)(C1=CC=C(Br)C=C1)N1CCSC2=CC=CC=C21
2871,CC(CC1=CC=CO1)NS(=O)(=O)C1=CC=CC=C1
2872,COC(=O)C1=CC=C(COC(=O)N2C=CN=C2)C=C1
2873,NC1=CC=C(C2CCCC3=CC=CN=C32)N=C1
2874,CC(N)C1=CC=C(OC2=CC=CC(C#N)=C2)C=C1Br
2875,CCC(C)C(NC(=O)C1=CC=C(F)C=C1O)C(=O)O
2876,COC1=CC(CNC(=O)C2=C(C)N=C(C3=CC=C(C)C=C3C)S2)=CC=C1OCC1CCCO1
2877,CCC1(CC)NC(=O)N(CC(=O)NC(C)C2=CC=C3OCCOC3=C2)C1=O
2878,O=S(=O)(NC1=CC=C(F)C=C1F)C1=CC=CC2=NSN=C12
2879,COC1=CC=C(Cl)C=C1C(N)C1=CC=C(C)C(C)=C1
2880,CC1=CC=CC(C2=C(C(=O)O)C(=O)N(C)N=C2)=C1
2881,C1=CC=C2N=CC(OCCN3C=CN=N3)=CC2=C1
2882,CC1=CC=C(C(O)C2=CN=NN2C2=CC=CC=C2)O1
2883,O=C(CCSCC1=NC2=C(C(=O)N1)C1=C(CCC1)S2)NCC1CCCCC1
2884,CCC1=CC=C(C2=CC=CC(C(C)C)=N2)N=C1
2885,CC1=NNC(C)=C1NC(=O)CSC1=NN=C(C2=CC=C(F)C=C2)N1C
2886,O=C(CCCC1=CC=C(Cl)C=C1)OCC(=O)C12CC3CC(CC(C3)C1)C2
2887,CC(C)C1=CC=CC(C(C)C)=C1NC(=O)NC(CCCO)C1=CC=CC=C1
2888,CC1=CC(F)=C(Br)C(CBr)=C1Br
2889,CC(C)CC(CNCC1=CC=CS1)N(C)C
2890,CC1CCC(CO)CN1C(=O)NC1=CC=CC=C1N1CCN(C)CC1
2891,CCC1=C(Cl)N=CN=C1SC1=CC=C(Cl)C(Cl)=C1
2892,NCC1=CC(C2=CC=CS2)=CC=C1CS(N)(=O)=O
2893,O=C(O)C1=CC=C2C=CC=C(C3=CC=CC=C3)C2=C1
2894,CC1CCC(NCCN(C)CC2=CC=CC(Cl)=C2)CC1
2895,CNC(=O)C1=CC=CC(CCNC2CCCC3=C2C=NN3C)=C1
2896,O=C(O)CC1=CC=CC=C1OCC1=CC=CC=C1
2897,CCC(C)NC(=O)C(C)NC(CO)C(C)C
2898,NC(=O)C1(C2=CC=CC=C2)C=CC=N1
2899,O=C(NCC1=CC=CC=N1)C1=CN(CC2=CC=CC=C2)C(=O)C=C1O
2900,CCC(CC)CN1C=CC(C2=CC=C(CC(=O)NC3CC3C3=CC=CC=C3)C3=CC=CC=C23)=CC1=O
2901,CC(C1=CC=C(Cl)C=C1)N(C)C(=O)CN1C(=O)C2CC=CCC2C1=O
2902,CC(C)NC(=O)C1=CC=C2C=NC=C(C3=CC=C(Cl)C=C3)C2=N1
2903,COC1=CC=CC=C1C(O)C1=CC(C)=C(C)C=C1Cl
2904,COC1=CC=C(CN2CCC3=C(C2)C(=O)NC(C2=CC=CO2)=N3)C=C1
2905,CCCC1=C(N)N=NN1CC1=CC=C2OCOC2=C1
2906,CC1=C(C2=NC=CO2)C(C2=CC=C(F)C=C2Cl)N=C(C2=NC=CS2)N1
2907,CCC1=CC=CC2=C1N=C(N(CC1=CC=CC=C1)C(=O)C1=CC=CC=C1)S2
2908,CC1=CC(C2C(C3=CC=CC=N3)NC(=S)N2CCN(C)C)=C(C)N1C1=CC=CC=C1
2909,COC1=CC=C(CN(C)C(=O)CCC2=NN=C(C3=CSC=C3)O2)C=C1OC
2910,CC1=CC=CC=C1OCC(=O)N1CCC(C2=NOC(C3=CC=CC(F)=C3)=N2)CC1
2911,CCC(C)OC1=CC=C(C(=O)NC2=CC=CC=C2C(=O)NC(C)(C)C)C=C1
2912,COC1=CC=C(CN2CCC3=C(C2)N(C)N=C3COC(C)C)C=C1
2913,CC1=C(C2=NN=C(SC(C)C(N)=O)N2C2=CC=CC=C2)C=CO1
2914,CC1=CC=CC(OCC(=O)OC(C)C(=O)NC2=CC=CC(Cl)=C2)=C1
2915,CNCC1CCN(C(=O)C(NC(=O)C2=CC=CC(OC)=C2)C(C)C)CC1
2916,CC1=CC=C(C2CCCN2S(=O)(=O)NC2=CC=CC(C)=C2)C=C1
2917,CC1=CC(=O)C(C(=O)N(C)C(C)C2=CC3=CC=CC=C3O2)=CN1
2918,CC(N=C(Cl)C(F)(F)F)C1=CC=CC=C1
2919,COC1=CC=C2CCC3=CC=CC=C3C([N+]3(C)CC(N)C3)C2=C1
2920,CNC(CC1=CC=C(Br)C=C1)C1=CC2=CC=CC=C2O1
2921,CCOC(=O)C1=CN=C2CNCCN12
2922,COC1=CC=C(C2=NN3C(C2)C2=CC=CC(OC)=C2OC32CCOC(C)(C)C2)C=C1OC
2923,CCC(COC(=O)C1=CC=C(C(=O)O)C=C1)C(=O)O
2924,CC1=CC=CC=C1CN1CCCC2(CCCC2O)C1
2925,O=C(CC1=CC(Cl)=C2OCCOC2=C1)NC1=CC=C(Cl)C(S(=O)(=O)N2CCCCC2)=C1
2926,C=C(Cl)COC(=O)CCNC(=O)C1=CC=C(Br)C=C1
2927,COC1=CC=CC(OC)=C1C(=O)N1CCN(C(=O)C2CCCC2)CC1
2928,CC1=CC(C)=C(C2(N)CCCC(C)CC2)C=C1C
2929,CC(C)C1=CC=C(C2=CC=C(Cl)C=C2F)C(C(C)C)=C1
2930,COC1=CC=CC=C1C(C)NC1=C(C#N)C(C)=NS1
2931,CCN(CC)C(=O)N1CCCC(C(=O)NC2CCCC2)C1
2932,COC1=CC=CC(C(C)NCC2CC2C2=CC=CC=C2)=C1
2933,COC1=CC=C(S(=O)(=O)NCC2=CC=C(C(O)C3=CC=CS3)S2)C=C1F
2934,COC1=CC=C(CN(C)CC(=O)NC2=CC(Cl)=C(OC)C=C2OC)C=C1F
2935,CN(C(=O)C1CCOCC1)C1=CC=C(F)C(Cl)=C1
2936,CC(=O)NC1=CC=CC(NC(=O)C(C)N2CCN(C3=CC=CC(C)=C3C)CC2)=C1
2937,CN(C)CCNC(=O)C1=CN=C2C=C(C3NC(=O)NC3=O)OC2=C1
2938,CCC(C)(O)CNC(=O)C1=CC=CC(F)=C1
2939,O=C(CC1=CC(Cl)=C2OCCCOC2=C1)N1CCN(C2=CC=CC(C(F)(F)F)=C2)CC1
2940,CNCC1CCN(C2=NNC(C3=CSC=N3)=N2)CC1
2941,CC1(C)C(C2=CC=CC=C2)=[N+]([O-])C2(CCCCC2)[N+]1=O
2942,CCC(O)COC1=C(C)C=C(Br)C=C1CNC
2943,O=C(O)C1C(C2=CC=CC=C2)CC2(CC1C1=CC=CC=C1)OCCO2
2944,CC1CCC(COCC2=CC=CC=C2F)O1
2945,CNC(C)C1=CC=C(OC2=CC=C(C#N)C(F)=C2)C(Cl)=C1
2946,CC1=CC=C(OCC(=O)NC(=S)NC2=CC=C(F)C=C2)C=C1C
2947,CC(=O)N(CC(=O)N1CCN(C2=CC=C(F)C=C2)CC1)C1=CC=CC=C1C
2948,CNCC1=CC=C(OCC(O)CC2=CC=CC=C2)C(F)=C1
2949,CC1=NN(CC(C)C)C(C)=C1CC(=O)NC1=CC=C(NS(=O)(=O)C2=CC=C(F)C=C2)C=C1
2950,CC1=CC=C(C(=O)NC2=CC=CC(S(=O)(=O)N(C)C3=CC=CC=C3)=C2)C(C)=C1
2951,COC1=CC=C(Cl)C=C1C(=O)C(C)C(N)C1=CC=CC=C1
2952,CC1CCC(NC(C)C2=NNN=N2)CC1C
2953,CC1=CC=CC(CN2CCC(CNC(=O)C3=CC=CC(CS(C)(=O)=O)=C3)CC2)=C1
2954,N#CC1=CC=C(C2=CC=C(C3CC3)O2)C=C1Cl
2955,CC1=CC(C)=C(S(=O)(=O)N2CCC(S(=O)(=O)C3=CC=CC=C3)CC2)C(C)=C1
2956,CCC1=NC(C)=CC=C1OCCNCCCN(C)C
2957,CNC(=O)C(C)S(=O)(=O)CC1=CC=CC(C(F)(F)F)=C1
2958,CNC(C1=CC=C2C=CC=NC2=C1)C1=CC=CN=C1C
2959,COC1=CC=C(Br)C=C1C(=O)NCC#CCOC1=CC=CC2=CC=CC=C21
2960,CC1CC2=C(SC(B3OC(C)(C)C(C)(C)O3)=C2)C(C)N1C(=O)C(F)(F)F
2961,CC1=NC2=C(C(=O)CCN2C2=CC=CC=C2)C(C2=CC=CC=C2F)C1C(=O)OCC(C)C
2962,CC(C1=CC=CC=C1)C1CC1(C(N)=O)C1=CC=C2N=CSC2=C1
2963,COC1=CC=C(C(=O)NC2=CC=C(F)C=C2)C=C1S(=O)(=O)NCCC1=CC=CC=C1
2964,CC(C)NC(=O)C1=CC=CC=C1NC(=O)CC1CCCC1N
2965,O=C(O)C1C(O)CCC2CN3CCC4=C(NC5=CC=CC=C54)C3CC21
2966,COC1=CC(C(=O)NC2=CC=CC=C2Cl)=NC=N1
2967,CC1=C(C(=O)OC(C)C(=O)NC2CCCC2)SC(C2=CSC=C2)=N1
2968,CN(C(=O)CCN1CCN(C2=CC=CC=C2)CC1)C1CCNC1
2969,CCC1=CC=C(C(O)C2=CC(C)=CC=C2Cl)C=C1
2970,COC1=CC=C(C2CNCCC2NC(=O)NC2=CC=C(Cl)C=C2)N=C1
2971,CC1=C(C)N(CC(=O)NCC2CCCO2)C2=CC=CC=C21
2972,CCCC(COC)NS(=O)(=O)C1=CC=CC=C1
2973,CC(C)OC1=CC=CC=C1C1=CC(C(=O)[O-])=C2C=CC=CC2=N1
2974,CCC1=CC(C(=O)N(C)C2CCSC2)=CC(NC)=N1
2975,C1=CC=C2OC(CNCCC3CCOC3)CC2=C1
2976,CC1=CC(OCC2=CC=C(F)C=C2F)=C(Br)C(=O)N1CC1=CC=CC=C1
2977,O=C(NC1=CC=C(Cl)C(F)=C1)C1=CC=CC=C1OCC1CCCO1
2978,O=C(O)CCCC(=O)NC1=CC=CC(OC2=CC=C(C(F)(F)F)C=C2)=C1
2979,CCC1CCN(S(=O)(=O)C2=CNC=CC2=O)CC1
2980,CC(=O)N1CCC(N(C)C(=O)N(CC2=CC=C(C3=NN=C(C)O3)C=C2)C2=CC=CC=C2)CC1
2981,CNC1=CC(NCC2CCSC2)=CC=N1
2982,CC1=CC(C(=O)O)=CC=C1OC1=CC=C(C(N)=O)C=C1
2983,CC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=C(O)C=C1
