mid,smiles,ref_smiles,IsValid,QED,SAs,BBB,IsNovel,IsSuccess
2099,CN(C)c1ccc(C(=C2C=CC(=[NH+]c3ccccc3)c3ccccc32)c2ccc(N(C)C)cc2)cc1,0,True,0.41,3.17,0.7223906382091572,False,False
2100,NCCn1cc(CC2OCCc3ccccc32)c2cc(Br)ccc21,0,True,0.73,3.04,0.9782255558925723,True,True
2101,N#Cc1ccc(NC(=O)COC(=O)CCNC(=O)c2cccs2)cc1,0,True,0.74,2.03,0.8009752342737458,True,True
2102,CCCCOc1cc2cc(-c3noc(=O)[nH]3)ccc2c(=O)n1CC(C)C,0,True,0.66,3.04,0.8028927933373716,False,True
2103,O=c1[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc2[nH]c1=O,0,True,0.63,2.02,0.5470835805164986,True,True
2104,CC(C)(C)c1ccc(SCC(=O)NNC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)cc1,0,True,0.48,2.3,0.7569167481845069,True,False
2105,Nc1[nH]nc2ccc(-c3nnn(Cc4ccccc4)c3C3CC3)cc12,0,True,0.6,2.65,0.9474448366350038,True,False
2106,CC(CC(=O)N1C(C)CCCC1C)CC(C)(C)C,0,True,0.74,3.34,0.9923088152447371,True,True
2107,O=C(Nc1cccc2cnccc12)c1cc(I)ccc1O,0,True,0.65,2.08,0.9371613250307989,True,True
2108,O=C(Nc1nccs1)c1ccc(NC(=O)C2CCCO2)cc1,0,True,0.91,2.47,0.9336628330371668,True,True
2109,C=C(C(=O)Nc1cccc(C(F)(F)F)c1)C(=S)Nc1cccnc1,0,True,0.64,2.52,0.9224572423968452,True,True
2110,CC(N)C1(O)CCC(c2ccnc3ccc(N)cc23)CC1,0,True,0.74,3.29,0.9487383996637141,True,True
2111,Cc1cc(C)c2c(C)c(C(=O)NCC(C)CN)oc2c1,0,True,0.9,2.86,0.8789203526289401,True,True
2112,CCOCCOc1ccccc1CNCc1cccc(C)c1,0,True,0.72,1.83,0.9568121233844251,True,True
2113,CC(=CC=C(C)OC(=O)c1ccccc1O)CO,0,True,0.49,2.85,0.4923912426600311,True,False
2114,COc1ccc2c(c1)C1(CC1)C(=N)N(c1ccc(C(=O)NCC(=O)O)cc1)C2=O,0,True,0.72,2.99,0.3934814074900693,True,False
2115,Cc1cc(C(=O)Nc2cc(Cl)ccc2C#CCN)sc1C,0,True,0.83,2.44,0.9832991094629535,True,True
2116,CCNC(=NCCS(=O)(=O)C(C)(C)C)N1CCOC(c2ccccc2C)C1,0,True,0.61,3.41,0.788358062519222,True,True
2117,CC=CC(=CC)C1=C(C)c2ccccc2C1c1ccc(N(C)C)cc1,0,True,0.6,3.25,0.8471366900092704,True,False
2118,CCCNC(=O)CNc1cc(F)ccc1F,0,True,0.81,1.82,0.9605161070308826,False,True
2119,Cc1nc2cc(-c3ccnc(N)n3)ccc2n1C,0,True,0.7,2.27,0.9088117932433304,True,True
2120,CC1CCCCCCCC(CO)C(=O)N1,0,True,0.7,3.55,0.9607662832151447,True,True
2121,O=C(CCl)c1ccc(OCC(=O)N(C2CCCCC2)C2CCCCC2)cc1,0,True,0.49,2.28,0.9718838235730145,True,False
2122,COc1cccc(-c2nc3ccc(C(=O)O)cc3n2C(C)C)c1,0,True,0.79,2.06,0.8895319986166573,True,True
2123,CCCOC(=O)CCC(=O)Nc1cccc2c1CCCC2,0,True,0.82,2.01,0.9867921755015875,True,True
2124,N#Cc1ccc2cc(C(=O)NC3CCN(Cc4ccccc4)C3)[nH]c2c1,0,True,0.76,2.61,0.7629021327619407,True,True
2125,COc1ccc(NC(=O)C(C)SCc2ccccc2Cl)cc1OC,0,True,0.78,2.31,0.9683340788700692,True,True
2126,NCCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21,0,True,0.79,2.38,0.9071256654052453,True,True
2127,CCOc1ccc2ccccc2c1C(=O)N1CC(CN2CCN(C)CC2)C(c2ccccc2)C1,0,True,0.55,3.06,0.9903887914538464,True,False
2128,CCSc1ccccc1C(=O)N(CC(=O)O)C(C)C,0,True,0.81,2.15,0.7274674912763651,True,True
2129,O=C(NCc1ccc(F)cc1)C1CCN(C(=O)C2CC(c3ccc(F)cc3)NN2)CC1,0,True,0.68,3.13,0.8890048545326453,True,True
2130,CCC(=O)NS(=O)(=O)c1ccc(C=Cc2cc(C)ccc2C)cc1,0,True,0.84,2.16,0.9716834348410321,True,True
2131,Nc1cc(Br)cc(C(=O)Nc2c(Br)cccc2Br)c1,0,True,0.65,2.26,0.9926911989493409,True,True
2132,NCCn1ccc2c(Cl)cccc21,0,True,0.78,2.13,0.9541165536132641,True,True
2133,CC(C)(C)c1cc(C(=O)N2CCN(CC(=O)NCc3ccccc3C(F)(F)F)CC2)no1,0,True,0.75,2.48,0.7481371127722469,True,True
2134,CC1(c2ccccc2)CCN(C2CCCC2=O)C1,0,True,0.8,3.16,0.9883041138178582,True,True
2135,COc1nccc(C2CCCN2C(=O)c2cc(C)c(F)cc2F)n1,0,True,0.87,2.97,0.9782825112157479,True,True
2136,CC1(C)C(=O)NC(=O)N1Cc1ccc2ncccc2c1,0,True,0.85,2.33,0.9666006375053374,False,True
2137,C=CC(=O)N1CCN(c2nc(OCC3CCCN3C)nc(C)c2CC)CC1CC#N,0,True,0.63,3.9,0.9837992221932046,False,True
2138,O=C1CCC=C1c1ccn2c(CC(O)CCc3ccccc3)nnc2c1,0,True,0.74,3.19,0.8342249781191708,True,True
2139,CC(C)Oc1ccc(S(=O)(=O)Nc2ccc(N3CCOCC3)cc2)cc1,0,True,0.84,1.94,0.907676380345015,True,True
2140,COC(=O)c1ccc(NC(=O)CNc2ccccc2OC)cc1,0,True,0.8,1.64,0.45447929976005236,True,False
2141,COc1ccccc1CN(C)C(=O)CC(C)(C)N,0,True,0.87,2.06,0.9647519283464864,True,True
2142,O=C1NCN(c2ccccc2)C12CCN(CCCO)CC2,0,True,0.86,2.82,0.7612226891988267,True,True
2143,Cc1ccc(CNCC2(O)CCOC2)c(Br)c1,0,True,0.89,3.01,0.7706656622261012,True,True
2144,Cc1c(C(=O)NN=C(Cc2ccccc2)c2ccc(Cl)cc2)cnn1C,0,True,0.55,2.19,0.960225132733095,True,False
2145,CCCCCc1ccc(C2=NC(c3ccccc3)=CC2C)cc1,0,True,0.59,2.73,0.9525680577642702,True,False
2146,CC(=CC#N)C(C)(C)N1CCOCC1,0,True,0.63,3.17,0.9136402751708401,True,True
2147,CCCSCC(NCC)c1cc2ccccc2o1,0,True,0.76,2.86,0.9818593008652351,False,True
2148,Nc1c(F)c(F)c(-c2cccc(F)c2)c(F)c1F,0,True,0.47,2.37,0.9840487785686394,True,False
2149,Oc1ccc(-c2ccccc2)n1CC1CCNCC1,0,True,0.89,2.35,0.8692880767869525,True,True
2150,O=S(=O)(Cc1ccccc1)c1nnnn1-c1ccccc1,0,True,0.73,2.03,0.9367941466891903,True,True
2151,CC(C)N1CCc2c(sc(NC(=O)c3ccc(Cl)cc3)c2C(N)=O)C1,0,True,0.86,2.21,0.8262050906504637,True,True
2152,CC(C)(C)c1ccc(C(=O)C(C(=O)O)c2ccc(Cl)cc2)cc1,0,True,0.65,2.47,0.9754884006884219,True,True
2153,CCS(=O)(=O)Nc1ccc(C(C)NC(=O)c2ccc(C)c(NS(C)(=O)=O)c2)cc1,0,True,0.58,2.59,0.9268941879053622,True,False
2154,C=CCNC(=O)C(=O)Nc1ccc(CC)c(Cl)c1,0,True,0.65,2.11,0.9681559395586248,True,True
2155,Cc1cc(Nc2c(C)cccc2C(C)C)nc(N2CCN(C)CC2)n1,0,True,0.92,2.35,0.8713369702159228,False,True
2156,O=C(N1CCN(Cc2ccc3ccccc3c2)CC1)C(F)(F)C(F)(F)F,0,True,0.77,2.21,0.9904706940743933,True,True
2157,CCC(c1ccccc1)C(C=O)c1ccccc1,0,True,0.71,2.8,0.9780515452759131,True,True
2158,CCCN1CCC(c2cccc(OS(=O)(=O)C(F)(F)F)c2)CC1,0,True,0.6,2.29,0.9670351631380812,False,False
2159,CC1(C(=O)O)CCCC1NC(=O)NCCC1CCOC1,0,True,0.71,3.69,0.6538148239401926,False,True
2160,COc1cc(C(=O)O)ccc1OCC(=O)Nc1ccccc1,0,True,0.86,1.54,0.33016831717731027,True,False
2161,Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(S(=O)(=O)N(C)C)cc3)CC2)cc1,0,True,0.7,2.02,0.8798862293720389,True,True
2162,CC(C)Oc1ccc(N)cc1CN(C)C,0,True,0.77,2.05,0.9780864947312993,True,True
2163,CCCN1CCC(OC(=O)CSc2ccc(C)cc2)CC1,0,True,0.59,2.07,0.967994367085812,True,False
2164,CC#CC(=O)NCc1ccccc1CN(C)C1CCCCC1,0,True,0.85,2.51,0.9883567477628395,False,True
2165,CC(C)(CO)c1ccc(C2(C#N)CCCC2)cc1,0,True,0.88,2.61,0.9713191002418191,True,True
2166,C=CCSCCn1c(C)nc2ccc(Cl)cc21,0,True,0.6,2.54,0.9729614029962111,True,False
2167,Cc1ccc(N2C(=O)C(=Cc3ccccc3C)C(=O)C2c2ccccc2)cc1,0,True,0.48,2.68,0.9765426708250116,True,False
2168,Clc1ccc(OCCc2ccccc2)cn1,0,True,0.76,1.7,0.9907512943587766,True,True
2169,CCOC(=O)N1CCN(C(=O)CC(=O)Nc2cccc3ccccc23)CC1,0,True,0.84,2.01,0.9335695375689943,True,True
2170,COc1ncnc2c1ncn2C1OC(CN(C)CCCO)C(C)C1O,0,True,0.72,3.86,0.3178926968753974,True,False
2171,COCCCNC(=O)c1cc(NC(=O)c2ccc(F)cc2)ccc1N1CCCC1,0,True,0.67,1.95,0.9740859535102937,True,True
2172,Cc1ccc(S(=O)(=O)N2CCc3ccc(C(=O)Nc4ccccc4C(=O)O)cc3C2)cc1,0,True,0.62,2.08,0.367970666319488,True,False
2173,CCC1CCC(C2CCC(CCc3ccc(OC)c(F)c3F)CC2)CC1,0,True,0.53,2.42,0.9785604812329783,True,False
2174,O=C(CN1C(=O)C(=O)c2c(Cl)ccc(F)c21)NCC1CC1,0,True,0.86,2.36,0.9844054786465224,True,True
2175,O=c1cc(-c2ccccn2)nc(C2CCCN2CC2CC=CCC2)n1O,0,True,0.68,3.64,0.9322394579071075,True,True
2176,COC(CC(C)(C#N)NCCN(C)C)OC,0,True,0.61,3.4,0.8811366798645125,False,True
2177,CN(O)Cc1ccc(Cl)cc1,0,True,0.69,2.04,0.9724079137489231,True,True
2178,Cc1ccncc1C(=O)CC1CCOCC1,0,True,0.73,2.3,0.9875128033501116,True,True
2179,CC(C)(C)c1ccc(Oc2ncc(Br)cn2)cc1,0,True,0.83,2.11,0.9844894794453118,True,True
2180,COCCCN1C(=O)c2ccc(C(=O)OCC(=O)Nc3ccccc3F)cc2C1=O,0,True,0.4,2.08,0.9163158014534694,True,False
2181,Oc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,0,True,0.39,2.47,0.9597203344943753,True,False
2182,CCS(=O)CCNc1nc(C)cn1C(C)C,0,True,0.83,3.76,0.9305333416769767,False,True
2183,O=C(O)CCC(=O)Nc1cccc(OCc2ccc(F)cc2)c1,0,True,0.82,1.67,0.9558946323546545,True,True
2184,Cc1ccc(S(=O)(=O)CNCC(=O)Nc2ccc(C#N)cc2)cc1,0,True,0.83,2.11,0.8922243452912155,True,True
2185,CCCCCNC(=S)NCc1nccn1C,0,True,0.58,2.25,0.8716101950357238,True,False
2186,Cc1nnn2c1-c1ccc(C(=O)NCc3ccccc3C(F)(F)F)cc1CC2,0,True,0.75,2.6,0.9381356409359004,True,True
2187,N#Cc1ccccc1NC(=O)COC(=O)c1cccc(Br)c1,0,True,0.85,1.84,0.9641513782329784,True,True
2188,Cc1ccccc1-c1nc(C(=O)O)c(C(CO)CO)s1,0,True,0.78,2.65,0.6230063249692973,True,True
2189,O=C(CC1COC1)N1CCC(c2ccc(F)cc2)C1,0,True,0.84,2.62,0.9935798571677668,True,True
2190,CC(=O)OC(CC(=O)Oc1cccc(C)c1)C(=O)Oc1cccc(C)c1,0,True,0.58,2.7,0.9572972604065983,True,False
2191,CCOC(=O)c1c(NC(=O)COC(=O)c2cccc(S(C)(=O)=O)c2)sc2c1CCCC2,0,True,0.63,2.27,0.584822080782057,False,True
2192,Oc1ccc2c(c1)C(Cc1ccccc1)CNC2,0,True,0.84,2.68,0.9626544452094857,True,True
2193,O=C(NCCCCCCI)c1ccc2c(c1)CCC2,0,True,0.44,2.08,0.9940887692231853,True,False
2194,COc1ccc(C(=O)NCCCCC(=O)O)cc1OC,0,True,0.71,1.62,0.6471114861522146,True,True
2195,CCn1cc(C2C(=O)NC(=O)N2c2ccc(C)c(C)c2)c2ccccc21,0,True,0.73,2.89,0.9891927552797684,True,True
2196,CC(S)CN(C)CC(C)(C)C,0,True,0.64,3.52,0.9728782706314166,True,True
2197,COC(=O)C(O)c1ccc2c(c1)CCCN2C,0,True,0.78,2.71,0.9818626771564993,True,True
2198,COc1cc2c(cc1O)C1CC(O)C(CC(C)C)CN1CC2,0,True,0.9,3.53,0.6975749737811067,False,True
2199,CNCC1CCCCN(C2CC2)C1c1ccccn1,0,True,0.9,3.22,0.9019513514980209,True,True
2200,CC1(C)CNC2Cc3c[nH]c4cccc(c34)C2C1,0,True,0.73,3.65,0.9666604652188171,False,True
2201,CCN(CC)C(=O)c1cccc(NC(=O)CN(c2ccccc2Cl)S(C)(=O)=O)c1,0,True,0.69,2.15,0.8483740169128404,True,True
2202,COc1ccc(C2N(c3ccc(OC)cc3)C(=O)C2(C)C)cc1OC,0,True,0.78,2.59,0.81838317960629,True,True
2203,Oc1ccc2c(c1)C1c3cc(O)c(O)cc3CCC1NC2,0,True,0.56,3.48,0.7232156263189377,True,False
2204,CC(C)(C)S(=O)(=O)NC1CCC(CNc2ccc(-c3cccs3)cc2)CC1,0,True,0.7,2.4,0.9568069328377766,False,True
2205,Cc1ccc2c(c1)-c1nc(N3CCNCC3)sc1CC2,0,True,0.87,2.5,0.9750632014109892,True,True
2206,Cc1cccc(Cl)c1NC(=O)COc1cccc2ccccc12,0,True,0.75,1.73,0.9740932326041724,True,True
2207,COC1C=C(F)C(c2nc(C)c(C(=O)O)c(N)c2F)=C(F)C1,0,True,0.9,3.95,0.24628282671096663,True,False
2208,CCN1C(=O)CC(C(=O)OC)C1c1ccccc1,0,True,0.76,2.86,0.9842570577684935,True,True
2209,O=C(CSc1ccc2ccccc2c1)NCC1CNC1,0,True,0.83,2.15,0.9478090417196241,True,True
2210,Cn1cc(C(=O)NC2CCNCC2)c2ccccc21,0,True,0.86,2.11,0.8641233871429108,True,True
2211,CCOC(=O)CC(C1CCC1)C1CCC1,0,True,0.65,2.37,0.9670180463165736,True,True
2212,O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)N(c1ccc(C#Cc3ccccc3)cc1)C2=O,0,True,0.45,2.4,0.9703115436125733,True,False
2213,C=CCN(CCO)C(=O)c1cc(C)nc2ccccc12,0,True,0.85,2.19,0.9218452174880295,True,True
2214,O=C(NC(=S)Nc1ccc2c(c1)OCCO2)c1ccccc1,0,True,0.83,1.85,0.9050972273612564,True,True
2215,Cc1ccc(NC(=O)CC2CC3CCC2C3)cc1,0,True,0.86,3.48,0.9969345581483172,True,True
2216,COC(=O)CC(c1cccnc1)c1c[nH]c2ccccc12,0,True,0.75,2.58,0.9886768733252113,True,True
2217,CCC1(CC)CC(NC(=O)C(C)Oc2ccccc2)c2ccccc2O1,0,True,0.82,3.1,0.8643788943823084,False,True
2218,CC(N)C(=O)N1CCC(C(=O)c2ccc3c(c2)NC(=O)C(C)O3)CC1,0,True,0.8,3.15,0.8459859778848607,False,True
2219,CCOC(=O)c1sc2nc(C)nc(N3CCOCC3)c2c1C,0,True,0.81,2.33,0.943769737331997,True,True
2220,O=C(O)Nc1cc(Cl)c(O)cc1F,0,True,0.62,2.16,0.8992735207386087,True,True
2221,O=C(CCc1ccc2cnccc2c1)N1CCN(Cc2ccccc2)CC1,0,True,0.7,1.96,0.9854423908083292,True,True
2222,CCCCCCNc1c(C(=O)N(C)C(C)C)sc2ncccc12,0,True,0.71,2.51,0.8747121019499541,True,True
2223,C=C(F)C1=C(C)CC(C)(C)CC1,0,True,0.55,3.45,0.9784171259809743,True,False
2224,Cn1cnc2c1c(=O)n(Cc1ccccc1)c(=O)n2C,0,True,0.68,2.04,0.995061239404381,True,True
2225,O=C(Nc1cnccn1)N1CCN(c2ccnc3cc(F)ccc23)CC1,0,True,0.77,2.32,0.97110265813964,True,True
2226,CCOC(=O)C1CCCN(CC2NCCc3ccccc32)C1,0,True,0.87,3.05,0.9480152052848315,True,True
2227,CN1c2ccccc2C(c2ccccc2)=Nc2ccccc21,0,True,0.62,1.98,0.9682602915531776,True,True
2228,Oc1ccc2c(c1O)-c1cccc3c1C(C2)N(CC(F)(F)C(F)(F)F)CC3,0,True,0.59,3.4,0.9563590478889952,True,False
2229,NCC1(c2ccc(-c3ccccc3)o2)CCCC1,0,True,0.89,2.44,0.9894341201876442,True,True
2230,CCS(=O)(=O)CCOc1ccc(S(=O)(=O)N2CCCC2)cc1,0,True,0.74,2.03,0.9764835009597118,True,True
2231,c1cnc2c(c1)nnn2CCNC1CCCCC1,0,True,0.89,2.34,0.9564218499578824,True,True
2232,C[N+](C)(C)CCc1cc2c(c(Br)c1O)OCCCO2,0,True,0.87,3.07,0.7992960504919725,True,True
2233,Cc1nc2cc3nc(C4CCCCC4)cnc3cc2n1C,0,True,0.68,2.56,0.9382265362502278,True,True
2234,O=C(O)C(F)C1CCN(C(=O)c2ccccc2)CC1,0,True,0.91,2.59,0.928974596905009,True,True
2235,COc1cccc(C=NNC(=O)c2ccc3c(c2)OCO3)c1,0,True,0.69,1.96,0.8935480261738992,True,True
2236,NC(c1ccccc1)C1(CO)CCOCC1,0,True,0.81,3.13,0.9160996890802716,True,True
2237,C=CCN(C1CC1)S(=O)(=O)c1ccc(C(=O)N2CCN(C)CC2)cc1,0,True,0.72,2.26,0.9551272959548281,True,True
2238,O=P(O)(O)Oc1cccc2c1CCCN2,0,True,0.67,2.64,0.9250672161528009,True,True
2239,COCCONCc1ccc([N+](=O)[O-])s1,0,True,0.44,2.9,0.9118787475735382,True,False
2240,O=S(=O)(Cl)Cc1ccc2n[nH]c(Cl)c2c1,0,True,0.85,2.77,0.9751452021984173,True,True
2241,CS(=O)c1nncn1CCSC(C)(C)C,0,True,0.81,3.87,0.8782784972280407,True,True
2242,COc1cc(C#N)ccc1OCCCN1CCC(C)CC1,0,True,0.75,1.98,0.9917823439441803,True,True
2243,Cc1cccc(C(=O)N2CCOCC(Cc3ccc4cnccc4c3)C2)c1F,0,True,0.69,2.89,0.981834943324889,True,True
2244,COc1ccc2c(c1)N=C1SCCN1C2,0,True,0.73,2.71,0.9818776379332632,True,True
2245,CC(C)(C)c1ccc(C(=O)C2=C[N+](C)(C)C(=O)C(C(F)(F)F)=C2)cc1,0,True,0.59,3.17,0.883654171462306,True,False
2246,O=C1CC2CCCC3CN(C(=O)C4CCCCC4)CC(=O)N3C2C1,0,True,0.74,3.6,0.9822432629240486,True,True
2247,Cc1nn(-c2ccccc2)cc1C(=O)NCC(O)c1ccsc1,0,True,0.76,2.72,0.9443520140418953,True,True
2248,CC(C)N1CCC(CNC(=O)c2cccc(C#N)c2)C1,0,True,0.91,2.51,0.9401634607379202,True,True
2249,c1ccc2c(c1)CC2CCCN1CCN(c2cccc3c2OCCO3)CC1,0,True,0.81,2.82,0.9930881998157459,True,True
2250,O=C(Nc1ccc(-c2ccccc2)cc1)N1CCN(c2cccc(Cl)c2Cl)C(=O)C1,0,True,0.58,2.1,0.9829723901778689,True,False
2251,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2cc1OC,0,True,0.29,2.52,0.6439985285071792,True,False
2252,CCSC1CCCCN(C(=O)c2cc(Cl)c(N)cc2OC)C1,0,True,0.85,2.92,0.9951731917285134,True,True
2253,Cc1ncccc1C(=O)NC1CCC(=O)NC1=O,0,True,0.72,2.68,0.44950832006300956,True,False
2254,CCOC(=O)C(OC(C)(C)C)c1c(C)ccc(O)c1-c1ccc2c(c1C)CC=CO2,0,True,0.66,3.56,0.5983482671262932,True,True
2255,O=S(=O)(NC1CCN(c2nc(N3CCOCC3)c3ccccc3n2)C1)c1ccc2ccccc2n1,0,True,0.46,3.05,0.8869955151500785,True,False
2256,N=C1C(=O)OCC1c1cc(Cl)ccc1NC(=O)Nc1ccccc1,0,True,0.74,2.86,0.8870185497106615,True,True
2257,CCSC1CCC(Nc2cc(Cl)nc(C(C)(C)C)n2)C1,0,True,0.83,3.67,0.9550848427266616,True,True
2258,CCNS(=O)(=O)c1ccc(N)c(NC2CCCC(C)C2)c1,0,True,0.73,2.98,0.9423808123380638,False,True
2259,CC(C)CCCNCCNC1CC1,0,True,0.56,2.11,0.7951960266892579,True,False
2260,C=Cc1ccc(-c2ccc(OC)cc2)s1,0,True,0.75,2.08,0.9201612584870198,True,True
2261,O=C(Nc1ccc(N=C=S)cc1)C(=O)N1CCN(c2ccccc2)CC1,0,True,0.52,2.28,0.9746203386241998,True,False
2262,CC1Cc2cc(S(=O)(=O)N(CC(N)=O)Cc3ccccc3C(=O)O)cc(Cl)c2O1,0,True,0.68,3.01,0.30132699035728194,True,False
2263,COCCCNc1nc(C)cn1-c1ccc(O)cc1,0,True,0.78,2.38,0.8409938763319829,True,True
2264,FC(F)(F)C(=NN1CCOCC1)c1ccccc1,0,True,0.76,2.59,0.9871711881332047,True,True
2265,CN(C)P(Oc1ccc(F)cc1)N(C)C,0,True,0.74,2.76,0.9759417063130816,True,True
2266,CC(C)(C)C(CCN)CCC(=O)N1CCCC1C#N,0,True,0.83,3.43,0.9480125559850687,True,True
2267,O=C(CCC(F)(F)F)NC1CCC(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,0,True,0.71,2.51,0.9913147051409382,False,True
2268,COc1cc(C=Nn2c(C)nc3ccccc32)cc(Br)c1OCC(=O)O,0,True,0.62,2.47,0.8978573962482046,True,True
2269,CC(=O)c1ccc(N2CCN(C(C)C(=O)Nc3ccc(Cl)cc3)CC2)c(F)c1,0,True,0.77,2.38,0.9761838082961761,True,True
2270,O=C(OCC(=O)N1CCN(c2ccccc2F)CC1)C1Cc2ccccc2C(=O)O1,0,True,0.71,2.72,0.9674914580604561,True,True
2271,Cc1ccc(-c2ccc(C(=O)NC3CCC(CCC(=O)O)CC3)o2)c(Cl)c1,0,True,0.72,2.26,0.7628901741965578,True,True
2272,O=C(C1CC1)N1CCCCCC1C1CCN(c2nc3ccccc3s2)CC1,0,True,0.77,2.72,0.977704384269904,False,True
2273,CCC(Oc1ccccc1)C(=O)N(C)Cc1ccc(OC(F)F)cc1,0,True,0.72,2.53,0.9887023168517801,True,True
2274,CCP(=O)(CC)Oc1ccccc1Cc1ccc(C#N)cc1,0,True,0.72,2.49,0.9396117757885505,True,True
2275,C=C(C)C(=O)Oc1ccc(-c2ccc(O)c(F)c2)cc1O,0,True,0.52,2.28,0.43613192218373087,True,False
2276,CCCNC(Cc1cc(Br)cs1)C1CCCCC1,0,True,0.77,2.91,0.9677732452542176,True,True
2277,O=Cc1ccn2c(C3CCS(=O)(=O)CC3)ncc2c1,0,True,0.78,3.08,0.9325956091206676,False,True
2278,CC(CC(=O)C1C(C)C=CCC1(C)C)NCc1ccccc1,0,True,0.79,3.52,0.9701993399551297,False,True
2279,COc1c(Cl)cc(Cl)cc1C(=O)NCC1CCN(CCCF)C1,0,True,0.81,2.79,0.9939172631516938,True,True
2280,CC(C)(C)c1ccc(C(=O)[O-])c(N=C2NC(=O)SC2=Cc2ccccc2)c1,0,True,0.88,3.2,0.6466929467389376,True,True
2281,O=C(O)CCN1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,0,True,0.71,3.56,0.648359714125465,True,True
2282,CCOC(=O)c1c(NC(=O)COC(=O)c2cccc(S(C)(=O)=O)c2)sc2c1CCCC2,0,True,0.63,2.27,0.584822080782057,False,True
2283,c1ccc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,0,True,0.87,1.77,0.9957497108142446,True,True
2284,CCCC#CC(O)(c1ccc(N)cc1)C(F)(F)F,0,True,0.63,3.26,0.98065833896188,True,True
2285,Cc1cc(C)n(CCCNC(=O)C(C)Sc2ccccc2)n1,0,True,0.63,2.5,0.9754212240157758,True,True
2286,O=[N+]([O-])CC(O)c1ccc(OCc2ccccc2)cc1,0,True,0.65,2.41,0.6431424003323413,True,True
2287,O=C(Nc1ccc(OC2CCCC2)cc1)C1CCCN(C2=NS(=O)(=O)c3ccccc32)C1,0,True,0.76,2.88,0.9597855197863298,False,True
2288,CC1(C)CN(CC(O)Cc2ccccc2)C1,0,True,0.84,2.53,0.8791647898615478,True,True
2289,CCc1nc(N)cc(NC2CC(C)(C)CC(C)(C)C2)n1,0,True,0.88,2.88,0.9113468499154875,True,True
2290,O=C(NCCc1ccc(O)cc1)c1csc(Cc2ccccc2F)n1,0,True,0.71,2.09,0.7956134368091867,True,True
2291,CN(C)NCc1cc(C(=O)O)ccc1F,0,True,0.73,2.33,0.9024909685764014,False,True
2292,CN(C)C(=O)CCC(=O)N1CCOC(CC2CCCCC2)C1,0,True,0.78,2.85,0.9142141438485937,True,True
2293,Nc1cccc(CN(CC2CC2)C2CC2)c1,0,True,0.77,2.11,0.950518804408535,True,True
2294,CC1CN2CCCCC2CN1C(C)(C)CC(C)(C)C,0,True,0.75,3.48,0.9702571938896688,True,True
2295,Cc1nn(C)c(C)c1C(=O)N(C)CC(O)c1ccc(F)cc1,0,True,0.94,2.71,0.9706694288369615,True,True
2296,CN(C)C(=O)c1cc(NC(=O)c2ccc(F)c(F)c2F)ccc1Cl,0,True,0.85,2.05,0.9915152500092403,True,True
2297,CC(=O)Nc1ccc(SC2CCN(CCc3ccccc3)CC2)cn1,0,True,0.86,2.28,0.9884345036625464,True,True
2298,NCCOc1ccncc1NC(=O)c1ccccn1,0,True,0.84,2.13,0.8855024542085614,True,True
2299,COc1ccc(C(=O)CN2C(=O)NC3(CCC(C(C)(C)C)CC3)C2=O)cc1,0,True,0.65,2.77,0.46070079280838183,True,False
2300,CCCC(=O)Nc1cccc(NC(=O)C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,0,True,0.65,1.99,0.8149910702720333,True,True
2301,C=CCN1CCCC1CNC(=O)c1ccc2c(c1)CC(C)N2C(C)=O,0,True,0.84,3.17,0.9918723384089065,True,True
2302,CC(=O)N1CCC(C2CCN(Cc3cc4ccccc4n(C)c3=O)CC2)CC1,0,True,0.82,2.34,0.9865857952051651,False,True
2303,CC1(C)CC(=O)C2C(=NC3=C(C(=O)CC(C)(C)C3)C2c2ccc(O)cc2)C1,0,True,0.79,3.58,0.4697674321804032,True,False
2304,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1ccc2c(c1)OCO2,0,True,0.85,2.04,0.9163958264314661,True,True
2305,O=C(NCCC(c1ccccc1)c1ccccc1)c1ccc(F)cc1,0,True,0.69,1.68,0.9984353741564811,True,True
2306,C=CCNc1cc(NCC)nc(N)n1,0,True,0.61,2.69,0.9190624631092149,True,True
2307,CC1(c2ccccc2)CNCCN1CC1CC1,0,True,0.86,3.0,0.9652460304415579,True,True
2308,O=C(O)c1ccc(OC2CCC2)c(Cl)c1,0,True,0.86,1.8,0.8489601280623732,True,True
2309,Nc1ccc(N(CCO)C2CC2)c(Cl)c1,0,True,0.77,2.39,0.8405699356251585,True,True
